Date,TATAMOTORS-EQ O,TATAMOTORS-EQ H,TATAMOTORS-EQ L,TATAMOTORS-EQ C,TATAMOTORS-EQ V
06/10/1998,130,130,130,130,12
05/10/1998,131,131,128.5,128.5,19
30/09/1998,142.5,143,137.7,139,742050
29/09/1998,152.9,152.9,152.9,152.9,4
28/09/1998,144.05,144.05,144.05,144.05,1
25/09/1998,150,150,150,150,4
24/09/1998,151,154,138.05,154,22
23/09/1998,141,147.95,140,147.95,40
22/09/1998,140,140,140,140,5
21/09/1998,149.8,151.85,146,146.55,691350
18/09/1998,148.8,149.75,146.15,148.8,889200
17/09/1998,151.95,151.95,151.95,151.95,11
16/09/1998,145,152,145,147,30
15/09/1998,140,145,140,145,31
14/09/1998,145,145,145,145,10
11/09/1998,150,150,140,140,6
10/09/1998,142.4,142.4,142.4,142.4,105
09/09/1998,147.5,149,147.5,149,9
08/09/1998,142.5,142.8,142,142.2,9
07/09/1998,138,138,135,135,25
04/09/1998,130.85,134.5,129.5,134.05,836550
03/09/1998,129,129,129,129,2
02/09/1998,129,129,129,129,8
01/09/1998,138,138,138,138,10
31/08/1998,132.05,132.05,128.5,128.5,31
28/08/1998,132,133,132,133,29
27/08/1998,140,143,140,143,10
25/08/1998,141,141,140.05,140.05,2
24/08/1998,139.9,140.9,134.9,137.4,1017850
21/08/1998,145,145,145,145,1
20/08/1998,139,148.75,138,148.75,1267
19/08/1998,138.95,139,138.95,139,105
18/08/1998,134,134,134,134,9
17/08/1998,136.5,141.25,132.05,132.65,1551500
14/08/1998,134,134,134,134,5
13/08/1998,140,140,134.5,135,110
12/08/1998,137,138,130,130,46
11/08/1998,132.05,135.75,129.75,130.85,1506350
10/08/1998,140,140,135,135,15
07/08/1998,132,132,130,130,30
06/08/1998,142,146.75,138.55,140.85,2228650
05/08/1998,136.7,141.1,136.7,139.35,53
04/08/1998,128,128,122,123,15
03/08/1998,129,129,129,129,8
31/07/1998,132.75,134,129.1,131.85,1079700
30/07/1998,137.5,137.5,137.5,137.5,5
29/07/1998,131,131,123,123,48
28/07/1998,122,126.5,120,126.5,55
27/07/1998,129.9,129.9,120,120.2,23
24/07/1998,136,136,129.95,129.95,11
23/07/1998,140.05,140.05,140.05,140.05,10
22/07/1998,147,148,142.6,145.55,1333800
21/07/1998,149,154.5,142.7,143.75,1693650
20/07/1998,168.9,169.3,155.1,155.1,1296150
17/07/1998,173.5,177,167.55,168.55,1189500
16/07/1998,182,182,182,182,4
15/07/1998,170.55,170.55,170.55,170.55,80
14/07/1998,182,182,182,182,1
13/07/1998,175,179.95,166.2,168.6,1175000
10/07/1998,185,185,173.35,176.2,2406700
09/07/1998,161.95,175.05,161.95,175.05,1965250
08/07/1998,164.4,166,159.5,162.1,1512850
07/07/1998,159.5,163.75,158,160.7,1635600
06/07/1998,151.5,158.4,150.9,156.6,1143000
03/07/1998,157.5,157.5,149.6,150.95,1101300
02/07/1998,162,164,157.3,158,1181300
01/07/1998,166,168,161.1,164.1,1000000
30/06/1998,169.95,172.8,163.6,165.25,4201300
29/06/1998,166.95,169.4,159.3,167.1,2321600
26/06/1998,177.5,177.5,165.2,167.6,2122150
25/06/1998,177.75,183,173,177.75,1683850
24/06/1998,171,176.5,170,175.4,1223150
23/06/1998,165.4,173.9,160.35,170.95,2203650
22/06/1998,181.55,181.55,165.4,167.55,2017800
19/06/1998,192.4,192.4,182.6,183.7,1334150
18/06/1998,201.4,204.5,192.55,193.75,1606500
17/06/1998,186.5,201.85,186,200.1,2441750
16/06/1998,184.75,184.9,176.1,183.6,1991700
15/06/1998,198.7,198.7,184.65,185.6,2107200
12/06/1998,197.9,205.8,197.8,199.4,1538450
11/06/1998,194.55,197.8,188.05,196.15,1677150
10/06/1998,206,206,194.15,196.15,1843700
09/06/1998,204.95,209.7,199.5,206.3,1677600
08/06/1998,211.75,211.8,193.3,202.4,2886500
05/06/1998,216,216,207.25,209,2345300
04/06/1998,220,224.2,214,217.15,2011750
03/06/1998,227.5,227.5,211,218.9,3187800
02/06/1998,235.5,236.5,226.1,229.5,2520500
01/06/1998,252.6,256,236,238.45,2681700
29/05/1998,250,250,250,250,5
28/05/1998,267.25,269,256.1,257.2,1629850
27/05/1998,274.95,279.9,264.65,268.1,1494650
26/05/1998,267,268,260,261.6,785300
25/05/1998,272,276.5,266.5,267.5,351200
22/05/1998,270.5,271.95,266.1,270.85,386150
21/05/1998,279,279.9,267.1,271.45,413400
20/05/1998,279,279,279,279,5
19/05/1998,282,282,276.05,279,802750
18/05/1998,268.15,283.9,266,279.95,1515400
15/05/1998,280,280,280,280,3
14/05/1998,258.05,275.9,252.3,272.7,842400
13/05/1998,258,265.4,257,258.5,514800
12/05/1998,265.25,265.25,255.5,259.9,1015000
11/05/1998,272.2,274.5,264.25,266.45,747000
08/05/1998,279.55,279.55,272.05,274.1,438500
06/05/1998,288,290,278.5,279.5,431200
05/05/1998,282,282,282,282,2
04/05/1998,280,285.5,278.25,282.85,674600
30/04/1998,275,280,273.5,277.9,408650
29/04/1998,281.95,283,273.7,275.4,329500
28/04/1998,278.15,279.6,274.1,275.3,661700
27/04/1998,282.9,282.9,276.8,277.8,522850
24/04/1998,277.5,281.9,273.1,279.95,901550
23/04/1998,282.5,288.85,275.6,277.9,1094150
22/04/1998,284.45,301,283.55,284.3,1226600
21/04/1998,287.5,287.5,279.3,281.2,891050
20/04/1998,285,291.45,283.1,284.25,912600
17/04/1998,284,290.4,280.1,287.45,1266850
16/04/1998,292,292.9,282.25,283.5,825500
15/04/1998,289,296.5,287,292.05,955550
13/04/1998,290.1,291.9,279.1,281.7,1603450
10/04/1998,295.5,303.3,292,292.8,1745850
09/04/1998,295,295,295,295,20
07/04/1998,318.05,319.9,305.5,307.5,2565700
06/04/1998,323.7,324.7,313,320.2,2781100
03/04/1998,315.8,324,315,322.6,3068000
02/04/1998,310,320.55,310,320.55,7
01/04/1998,290,290,290,290,10
31/03/1998,282.5,294.9,282.5,290.8,2841050
30/03/1998,290,290,290,290,14
27/03/1998,280,280,280,280,30
26/03/1998,285,286.9,275.15,276.05,1285100
25/03/1998,284.5,289.5,282,286.4,1428700
24/03/1998,280.5,297.9,278.25,284.8,3491100
23/03/1998,276.5,279.5,273,279.25,545500
20/03/1998,266,266,266,266,10
19/03/1998,255.5,267.8,255.5,262.95,3350600
18/03/1998,246.9,255.45,246.9,253.1,1133350
17/03/1998,243,245.95,242,244.3,842300
16/03/1998,245,249,244.9,246.05,582500
12/03/1998,244.75,245.9,239.55,241.6,885250
11/03/1998,252,252.8,243,245.4,883650
10/03/1998,249.15,254.4,246.4,248,1155800
09/03/1998,249,253.25,247,250.85,1095350
06/03/1998,245.1,248.45,244.05,245.8,639300
05/03/1998,245,245,245,245,1
04/03/1998,243.95,251,242,248.3,737050
03/03/1998,255.5,255.5,238.55,241,1098000
02/03/1998,250.95,258.45,250.05,256.45,1628850
27/02/1998,255,255,255,255,10
26/02/1998,248,250,245,247.7,1100050
25/02/1998,254,254,254,254,3
24/02/1998,235,236.9,232.9,233.9,899750
23/02/1998,250,250,250,250,9
20/02/1998,238,238,238,238,10
19/02/1998,250,250,250,250,1
18/02/1998,238.5,241.45,236.75,237.7,587050
17/02/1998,245,245,245,245,1
13/02/1998,230,230,220,220,39
12/02/1998,228,228.9,225.25,227.6,496650
11/02/1998,230.6,232.9,227.5,228.2,665550
10/02/1998,233.05,234.5,228.2,229.05,1975800
09/02/1998,225.25,235.25,223.25,233.55,3182400
06/02/1998,228.75,230,224.5,225.4,1389150
05/02/1998,225.9,230.9,225.9,227.7,1486600
04/02/1998,223,233.4,218.1,225.45,4603050
03/02/1998,230.1,232,221,222.5,2105800
02/02/1998,237.25,239,230.25,232.3,1253650
30/01/1998,235,238.45,234.05,237,670150
29/01/1998,234.1,236,229.5,234.15,753650
28/01/1998,235,239.55,232.35,235.15,877950
27/01/1998,244.2,247.3,232.55,235.5,1408400
23/01/1998,244.25,247,242,244.3,1146400
22/01/1998,250,250.05,244.5,245.4,1094600
21/01/1998,249.15,255.5,248,252.2,1099150
20/01/1998,255.4,258.9,250.1,251.6,2156700
19/01/1998,248.55,255.2,246,253.8,1728800
16/01/1998,245.55,254.5,243.5,250.7,2332700
15/01/1998,253.35,253.5,239.6,244.1,3219750
14/01/1998,289,289,254.35,256.05,2197150
13/01/1998,268.5,279.45,268.3,273.9,830200
12/01/1998,279.6,279.6,269.05,271,765900
09/01/1998,287.3,287.3,280.4,282,841200
08/01/1998,290.55,294,287.1,288.55,877000
07/01/1998,295.55,297.9,289.55,293.15,850800
06/01/1998,295.5,299.65,291.3,292.75,1339300
05/01/1998,308.8,309,296.5,298.65,1451800
02/01/1998,301.5,308.4,300.5,306.15,1524050
01/01/1998,297.9,303,296.5,300.25,708550
31/12/1997,296.25,305,292.25,297.75,1350100
30/12/1997,304.05,313.4,292.05,295.5,3409150
29/12/1997,277.9,303.75,275.3,300.6,2232600
26/12/1997,274,278.95,272.1,276.1,657350
24/12/1997,277,277.4,268.15,273.5,716250
23/12/1997,284.9,286.5,279,281.6,638250
22/12/1997,286,292,281.15,284.1,618150
19/12/1997,278.55,286.5,278.55,285.45,456350
18/12/1997,283.5,287.4,279.05,280.45,506450
17/12/1997,295,297.5,282.35,285.25,579050
16/12/1997,277,292,276.5,289.2,1209500
15/12/1997,271.35,278,269.15,276,1149100
12/12/1997,265.1,271.5,260.5,268.7,962000
11/12/1997,257.5,266.35,253.15,264.75,1572500
10/12/1997,269.05,271,254.15,257.15,1120100
09/12/1997,280.05,283.9,270,272.65,751950
08/12/1997,280,281.9,275.75,280.55,606850
05/12/1997,288,293.9,279.25,280.6,1050300
04/12/1997,287.15,295.9,285.1,289.25,835500
03/12/1997,295,296.9,289.15,290.8,823300
02/12/1997,300.25,307,292,293.85,1216900
01/12/1997,310.15,314.9,298.1,302.8,1498550
28/11/1997,321,322.55,310.55,314.15,792150
27/11/1997,308.8,324.5,308.8,322.1,982400
26/11/1997,314.95,317.9,307.15,310.85,707700
25/11/1997,310,321,308.55,312.35,885750
24/11/1997,318,322,307.6,309.7,1272800
21/11/1997,315.55,323.45,314,319.85,510450
20/11/1997,311.55,319,307.05,317.15,583950
19/11/1997,316.5,317.75,306,314.15,1262100
18/11/1997,318.95,330,311.5,325.5,1311750
17/11/1997,328.5,331,311.5,316.2,1980300
13/11/1997,333,334,323.25,331.5,1349300
12/11/1997,337,338.75,331.65,333.8,736950
11/11/1997,339,343,336.65,340.35,1095400
10/11/1997,340,342,336.15,340.15,780800
07/11/1997,334.5,342.4,334,338.2,1526400
06/11/1997,334,335.5,328.1,334.2,572150
05/11/1997,336,337.9,331.2,334.05,619300
04/11/1997,327.95,344,327,340.25,1262800
03/11/1997,324,328.25,317.05,327.3,832100
30/10/1997,322.05,325,317,318.9,373750
29/10/1997,330,330,310,326.35,763650
28/10/1997,323.25,325.35,295.2,302.7,1833500
27/10/1997,333,336,322.25,325.35,1417550
24/10/1997,332.5,335,328,332.95,717950
23/10/1997,331,335.9,327.1,334.15,851700
22/10/1997,331,334.9,314,331.1,917200
21/10/1997,338.7,340,331.5,334.55,856600
20/10/1997,345,347.5,336.6,340.2,905450
17/10/1997,346.9,354.9,346.5,347.45,812750
16/10/1997,345.7,353.5,344.25,351.3,1495700
15/10/1997,340,345.5,336.05,342.8,596900
14/10/1997,336,342,334.1,337.45,479950
13/10/1997,343.25,346.9,335,336.1,624600
10/10/1997,333,343.5,332.5,342.4,998650
09/10/1997,329,334.8,328.35,334.2,512950
01/10/1997,338,341.8,326,330.95,925700
30/09/1997,334,344.95,331.2,341,633000
29/09/1997,334.9,338,333,336.05,612600
26/09/1997,330,332.4,327.1,329.1,720950
25/09/1997,323.75,328,323,326.45,542800
24/09/1997,322,328.5,318,324.9,1375500
23/09/1997,320.5,323.8,313.05,314.95,995150
22/09/1997,332,335,320.25,325.7,977850
19/09/1997,334.8,337,331.3,334,730450
18/09/1997,345,345,328.6,333.15,1364000
17/09/1997,357,357,352.1,353.65,91900
16/09/1997,356.25,359.25,356,358.35,690200
15/09/1997,353.25,358,353.25,356.35,637600
12/09/1997,352.1,354.75,350.05,352.45,486950
11/09/1997,352,356,352,353.95,783500
10/09/1997,352.5,352.5,330,349.85,910450
09/09/1997,353.5,361.1,353,357.45,907550
08/09/1997,348.15,355.75,348,353.95,613750
05/09/1997,349,354.75,347.8,353.7,1052850
04/09/1997,345.75,349.35,342.5,348.3,633250
03/09/1997,345.95,351.9,341.05,345.65,1087750
02/09/1997,335.55,346,332.05,343.55,1234450
01/09/1997,334,343.2,334,340.7,1188950
29/08/1997,336.15,337.85,328.4,332.9,1529750
28/08/1997,348,350,339,340.35,883700
27/08/1997,358,358,349.5,350.25,1183800
26/08/1997,347.5,352,343.25,345.2,1390300
25/08/1997,345,348,336,345.95,1358050
22/08/1997,357,359.95,345.6,347.7,1823750
21/08/1997,367,369.25,357.5,358.55,1013750
20/08/1997,372,374,363.55,367.15,1623550
19/08/1997,373,376.3,371.05,373.8,1161950
18/08/1997,371,373.6,365.1,372.2,939550
14/08/1997,374.9,377.5,370.2,372.15,944200
13/08/1997,371,373.5,368,372.1,638150
12/08/1997,378.95,385.75,370.05,372.25,2072600
11/08/1997,374.75,379,367.6,377,1783800
08/08/1997,381.5,382.95,375,376.8,2013700
07/08/1997,386,397.8,379,383,2057950
06/08/1997,399,414.9,398.5,405.65,412350
05/08/1997,395.95,398.9,393,394.8,1063500
04/08/1997,397,401.2,393.1,395.15,1510450
01/08/1997,392,398.5,390,393.55,1539100
31/07/1997,390,394.75,386.15,392.9,1610400
30/07/1997,393.5,399.7,388.25,389.95,2710150
29/07/1997,386,392,384.7,390.45,1913900
28/07/1997,386,391,382.1,386.85,1566750
25/07/1997,395.95,398,381.1,384.8,3424100
24/07/1997,407,410.95,396,398.1,2160800
23/07/1997,402.9,410.7,401.25,407.9,2003550
22/07/1997,396.5,401.75,391.1,397.15,2175700
21/07/1997,389.5,397,382.5,394.55,2329950
17/07/1997,406.5,408,395.1,406.15,2114450
16/07/1997,421.4,425.5,403.55,405.4,2632300
15/07/1997,428.55,428.55,410.25,413.1,2705850
14/07/1997,436,442,420.1,423.3,2335450
11/07/1997,446,449,438.25,440.9,3175250
10/07/1997,459,459.85,447.7,450,2802450
09/07/1997,438,457.2,436,453.05,4680300
08/07/1997,434.9,436.9,425,427.25,2209500
07/07/1997,445.55,448.95,434.6,436.25,1677350
04/07/1997,448.95,454,443,445.55,1978050
03/07/1997,453.25,456.35,444.25,446.75,1646200
02/07/1997,455.3,466,452.5,454.5,2013450
01/07/1997,449.5,457.1,443,447.3,2540800
30/06/1997,438.5,447,438,445.7,1789000
27/06/1997,449,452,441,442.85,2460700
26/06/1997,453.5,459,447.15,449.5,2208500
25/06/1997,459.95,460.9,448.5,454.2,2827050
24/06/1997,463.25,465,430,456.4,3031350
23/06/1997,455,469.55,452,460.7,5842750
20/06/1997,438,463.75,436,452.85,7066300
19/06/1997,443.4,445,434.15,438.6,2644250
18/06/1997,444.75,451.8,439,445,3258200
17/06/1997,434,439,425,431.45,4970500
16/06/1997,422.5,439.75,421.25,426.9,6447400
13/06/1997,407,432,406.4,424.8,10000100
12/06/1997,403.7,406.85,401.3,405,2356300
11/06/1997,400.75,404.85,398.55,402.3,2296350
10/06/1997,397.75,399.7,395,398.6,1981950
09/06/1997,403,403,395.55,397.6,2911950
06/06/1997,405,407.4,402.7,403.5,2055250
05/06/1997,402,412.4,401.2,403.7,4702050
04/06/1997,404.9,406.5,400.15,401.05,2060100
03/06/1997,399.5,407.5,399.05,402.2,4256850
30/05/1997,396.15,398.5,393.4,395.55,1475950
29/05/1997,394.75,396.75,391,394.8,2919250
28/05/1997,408.25,409.75,394.35,395.6,5983550
27/05/1997,402,404.45,389.6,392.55,4566250
26/05/1997,396,404.6,396,399.75,2447450
23/05/1997,391,395.65,388.7,392.65,1678600
22/05/1997,394.9,396.4,388.5,391.95,1850800
21/05/1997,398,400,393,393.85,1662400
20/05/1997,402,403,397.25,399.95,1183200
19/05/1997,396.2,405.95,396.2,402.2,2708950
16/05/1997,381,394.85,380.75,392.95,3084450
15/05/1997,379,384.7,375.55,381.35,1680350
14/05/1997,371,381.4,366.1,379.8,2349600
13/05/1997,363.05,374,354.5,368.55,919250
12/05/1997,370,371.5,359.1,360.75,758700
09/05/1997,375.45,379.8,370.05,372.45,561300
08/05/1997,373.5,375.9,371,374.9,224500
07/05/1997,379,379.7,371.5,374,251700
06/05/1997,378.5,383.9,372.7,375.15,720600
05/05/1997,389,391,380.25,381.2,634800
02/05/1997,402.1,404.75,393.1,394.2,800350
30/04/1997,406,414.85,402.25,405.7,584950
29/04/1997,396.3,400.9,390.1,399.7,1175100
28/04/1997,400,400.75,396,398.1,352850
25/04/1997,398.95,401.25,396.15,399.8,483550
24/04/1997,403,403,396,399.6,816600
23/04/1997,395,405.5,395,400.4,1226950
22/04/1997,392.55,396.95,392,393.65,530950
21/04/1997,384,392.25,384,389.55,750700
17/04/1997,380.5,385.7,376.25,382.8,346400
15/04/1997,379,381.85,375,377.8,249400
12/04/1997,377,377,369.75,371.8,162150
11/04/1997,362,379,360,377,505500
10/04/1997,378.05,381.65,366.6,371.75,604150
09/04/1997,369.25,385.5,369.25,384.1,468600
07/04/1997,363,365.75,361.05,363.75,232650
04/04/1997,361,365.75,359.95,364.65,255250
03/04/1997,369.55,371.5,363.3,367.35,250400
02/04/1997,360,368,360,365.8,284850
01/04/1997,332,359,328.1,356.5,344800
31/03/1997,359.9,359.9,348.25,348.55,10950
27/03/1997,389.55,389.75,382.3,386.95,262900
26/03/1997,394,395,389.1,390.4,307050
25/03/1997,386,397.5,382.5,392,431000
21/03/1997,384,389,382,383.45,367900
20/03/1997,371.7,384.95,370,380.8,357600
19/03/1997,384.4,385.8,373,374,316650
18/03/1997,387.5,389.2,375.05,378.85,686900
17/03/1997,390.05,392,386.8,388.35,284300
14/03/1997,390,394.95,388.6,390.05,664850
13/03/1997,389.9,395.4,386.25,391.2,816450
12/03/1997,390.85,397.85,382.5,386.85,837950
11/03/1997,391,396.95,377,380,1342000
10/03/1997,403,403.95,392,394.25,1087400
06/03/1997,400,415,397.55,408,1769500
05/03/1997,402,412,392.05,401.75,1328350
04/03/1997,397,397,383.55,388.95,1051700
03/03/1997,380,404.9,378,389.65,1672250
01/03/1997,374,388.9,370,384.75,1397750
28/02/1997,360.05,370,353,363.8,435500
27/02/1997,340,350,340,349.5,1140300
26/02/1997,337.5,341,331.8,337.3,782300
25/02/1997,333.9,345,331.55,338.75,597500
24/02/1997,342.5,343.5,335,336.25,689400
21/02/1997,342,347.35,341.3,343.6,659500
20/02/1997,343.5,344.9,340.55,342.9,289150
19/02/1997,343.75,347,335.35,345.35,671850
18/02/1997,347.5,349.45,338.25,340.8,809950
17/02/1997,347,349.5,342.5,346.75,868150
14/02/1997,332.5,345.25,332.5,342.35,1090150
13/02/1997,331.05,336.5,329.3,333.95,539600
12/02/1997,329.45,339,328.05,333.1,541700
11/02/1997,319.5,334.45,317.5,331.6,741050
10/02/1997,321,321.3,316.3,318.75,400400
07/02/1997,318.95,326,314,319.75,684950
06/02/1997,312.45,319.9,312.45,317.55,505950
05/02/1997,315.95,321.85,312,312.85,745100
04/02/1997,306,313,303.1,307.55,1436100
03/02/1997,313.05,319.6,305.05,307.75,1063250
31/01/1997,328,330,318,320.95,1115750
30/01/1997,345,345.75,333.05,334.6,1258600
29/01/1997,359,364.45,341.5,346.85,1283250
28/01/1997,356.9,360,345.55,352.95,1614200
27/01/1997,358.35,358.35,338.1,353.8,2525250
24/01/1997,351.1,351.1,326.75,334.9,1788850
22/01/1997,340.85,345.5,330.25,333.85,1553300
21/01/1997,332.5,348.6,330.3,334.9,1558300
20/01/1997,345,345.9,333.25,334.75,977350
17/01/1997,345.35,355.95,335.55,345.55,1989050
16/01/1997,376,395.9,348,353.55,2180700
15/01/1997,350.05,370.8,350,370.7,1628500
14/01/1997,355,356.7,343.05,346.5,1247300
13/01/1997,355,355,349.3,353,810700
10/01/1997,352,359.9,351.1,357.55,1863750
09/01/1997,349.65,352.5,346,348.55,1079150
08/01/1997,349.5,357,347.25,349.65,1005350
07/01/1997,352.75,352.75,341.25,343.95,2197250
06/01/1997,355,360.25,351.1,353.5,1075650
03/01/1997,353,359.95,352.15,358.55,1532850
02/01/1997,363,363,353,356.75,2462600
01/01/1997,343,361,342,360.4,2238300
31/12/1996,351.2,352,335.25,337.35,1303850
26/12/1996,339.5,351,338.65,348.65,1327150
24/12/1996,338.3,341.85,326.5,336.8,1708300
23/12/1996,344.9,345.5,336.3,339.3,1630100
20/12/1996,343,351,340.75,343.4,3036650
19/12/1996,336.5,343.75,333.55,338.35,4148700
18/12/1996,353.4,358,332.3,342.05,3504550
17/12/1996,338,351.6,333.1,347.45,3684300
16/12/1996,319,336.6,319,336.45,2875050
13/12/1996,317.15,318,305,314.55,3117650
12/12/1996,324,332.9,317,318.05,2180950
11/12/1996,307,327.3,305.1,326.6,1968850
10/12/1996,302.1,311,300.5,305.85,1760950
09/12/1996,312.05,313.2,302.75,304.65,1974600
06/12/1996,310.85,315.7,309.3,311.5,1491350
05/12/1996,293.05,314.95,292.5,308.4,2899600
04/12/1996,285,298.3,280,295.95,1462050
03/12/1996,280,298.8,280,292.55,1147150
02/12/1996,316.5,322.5,295.7,296.85,1236300
29/11/1996,322,323.95,316,317.95,424900
28/11/1996,323.1,324.9,313.6,317.25,665300
27/11/1996,333,333.5,319.45,320.3,766800
26/11/1996,352,366.6,335.05,343.5,1356900
25/11/1996,345,358,333.5,352.25,1185450
22/11/1996,373.05,373.1,351.3,351.55,1552700
21/11/1996,389,392.75,373.05,377.7,571500
20/11/1996,399,399,385.6,387.7,417250
19/11/1996,408.5,408.5,396,401.75,589900
18/11/1996,411.05,415,405.5,407.95,413950
15/11/1996,405.7,413.5,402,409.8,544900
14/11/1996,418,419.35,403,406.5,400950
13/11/1996,411,420.7,409,418.6,226350
11/11/1996,395,426,395,420.25,282450
10/11/1996,407.5,407.5,395.55,398.4,88500
08/11/1996,400.05,406.4,400,404.6,127450
07/11/1996,396,402,394.45,400.95,209200
06/11/1996,395,397.75,383,394.5,372400
05/11/1996,405,411.5,388.05,393.4,401200
04/11/1996,418.3,418.3,405,408,212050
01/11/1996,422.05,426,412.6,414.65,401450
31/10/1996,400,420,400,414.7,229700
29/10/1996,431,431,413,416.6,202500
28/10/1996,432.5,435.75,430.15,431.35,99600
25/10/1996,426,432,422.6,430.5,136250
24/10/1996,443.05,445,423,426.95,203950
23/10/1996,437,447,429.95,443.6,184700
22/10/1996,423.95,436.5,423.95,433.15,223200
18/10/1996,420,423,417.1,419.25,153950
17/10/1996,417.6,420,410,418.9,273500
16/10/1996,424,429.15,418,420.2,161700
15/10/1996,419.5,431,413.75,426.15,300500
14/10/1996,419,424,415,420.2,284400
11/10/1996,412.95,428,406,422.85,542600
10/10/1996,398,412.95,395,411.15,333900
09/10/1996,404.85,409,391.1,397.8,383200
08/10/1996,388.05,407.95,385,402.35,232200
07/10/1996,392,398,381,395.2,234250
04/10/1996,434.05,437.85,404.6,404.6,265150
03/10/1996,441.5,443.45,430,435.05,108150
01/10/1996,448.05,450,431.25,438.35,111750
30/09/1996,446,453.95,438.1,447.85,164350
27/09/1996,455.15,456,446.1,450.4,75000
26/09/1996,460.65,462,455.05,457.95,45800
25/09/1996,460,468.9,459,460.7,87550
24/09/1996,459,463,452,456.7,155800
23/09/1996,453,463,453,459.65,142500
20/09/1996,461.75,470,453.25,458.4,179350
19/09/1996,480,485.9,460,461.6,301050
18/09/1996,455.1,484.9,455.1,481.95,234600
17/09/1996,451,458.45,450,453.65,214550
16/09/1996,447,451.7,445,448.35,138900
13/09/1996,462,463,455.5,456.3,122650
12/09/1996,463,467.8,452,459.75,297100
11/09/1996,500,500,462.5,465.65,268000
10/09/1996,478,481.25,470,472.15,215900
09/09/1996,503,505,481,484.45,176500
06/09/1996,510.3,512.9,504,505.8,49650
05/09/1996,508.85,514.1,505.5,509.9,116600
04/09/1996,498,507.85,495,504.65,79950
03/09/1996,519,522,491.25,497.95,140150
02/09/1996,519,523,506,517.95,114350
