Date,WIPRO-EQ O,WIPRO-EQ H,WIPRO-EQ L,WIPRO-EQ C,WIPRO-EQ V
09/06/1999,1569.55,1612.41,1569.55,1603.65,3640
08/06/1999,1577.07,1580.83,1550.77,1563.91,3222
07/06/1999,1601.5,1601.5,1570.68,1573.31,2510
04/06/1999,1634.59,1637.22,1597.74,1612.41,2432
03/06/1999,1612.78,1645.86,1560.15,1624.06,10472
02/06/1999,1540.98,1651.68,1540.98,1578.95,25500
01/06/1999,1537.22,1557.52,1513.16,1529.32,8812
31/05/1999,1541.35,1541.73,1522.56,1540.98,4046
28/05/1999,1503.76,1503.76,1447.37,1503.38,4446
27/05/1999,1528.2,1541.35,1503.76,1503.76,4474
26/05/1999,1550.75,1550.75,1508.27,1531.95,1682
25/05/1999,1531.95,1588.35,1523.33,1563.91,6670
24/05/1999,1528.2,1533.83,1512.03,1533.08,3630
21/05/1999,1550.75,1578.57,1525.19,1530.08,3620
20/05/1999,1518.8,1556.02,1486.84,1541.35,5038
19/05/1999,1515.41,1522.52,1503.76,1519.17,3246
18/05/1999,1541.35,1552.63,1503.78,1513.16,5212
17/05/1999,1556.39,1556.39,1503.76,1513.16,3166
14/05/1999,1562.03,1584.59,1541.35,1559.02,4908
13/05/1999,1523.31,1578.95,1523.31,1566.73,6640
12/05/1999,1606.77,1606.77,1484.96,1516.92,7164
11/05/1999,1669.17,1669.17,1606.02,1609.02,15156
10/05/1999,1654.89,1684.21,1609.06,1616.54,7268
07/05/1999,1654.14,1710.15,1597.74,1680.45,37386
06/05/1999,1879.7,1879.7,1610.71,1682.33,42530
05/05/1999,1750.77,1750.77,1682.33,1750.77,60722
04/05/1999,1621.05,1621.08,1621.05,1621.08,17624
03/05/1999,1495.86,1500.98,1466.17,1500.98,12690
30/04/1999,0,0,0,1389.8,50
29/04/1999,1198.87,1289.1,1198.87,1286.84,10930
28/04/1999,1240.6,1240.6,1135.71,1193.61,21480
26/04/1999,1222.18,1240.6,1219.92,1227.82,4760
23/04/1999,1335.36,1350.75,1287.63,1325.19,5676
22/04/1999,1390.98,1390.98,1325.19,1342.11,2444
21/04/1999,1325.19,1362.78,1325.19,1357.14,1744
20/04/1999,1379.7,1379.7,1296.99,1338.35,4930
19/04/1999,1221.8,1315.79,1207.54,1312.03,3808
17/04/1999,1379.7,1381.28,1184.21,1236.84,14858
16/04/1999,1186.09,1278.95,1186.09,1278.95,7332
15/04/1999,1176.69,1248.08,1176.69,1184.21,2084
13/04/1999,1278.57,1296.24,1271.13,1278.95,2398
12/04/1999,1228.05,1306,1228.05,1282.71,2254
09/04/1999,1353.38,1368.42,1334.61,1334.77,3156
08/04/1999,1403.76,1403.76,1368.8,1389.1,1698
07/04/1999,1426.32,1426.32,1379.7,1396.62,4022
06/04/1999,1372.18,1390.98,1281.58,1337.22,5592
05/04/1999,1474.06,1496.24,1392.86,1392.86,6710
01/04/1999,1531.95,1531.95,1447.37,1513.91,15488
31/03/1999,1441.35,1505.64,1406.02,1505.64,8544
30/03/1999,1390.98,1428.57,1383.46,1394.74,2540
26/03/1999,1404.14,1419.17,1353.38,1383.46,2096
25/03/1999,1409.77,1443.61,1396.62,1422.93,1560
24/03/1999,1447.37,1473.68,1409.77,1421.05,2790
23/03/1999,1491.73,1499.25,1394.74,1394.74,6956
22/03/1999,1447.37,1494.36,1447.37,1486.84,3980
20/03/1999,1503.38,1503.76,1483.08,1501.88,550
19/03/1999,1518.8,1518.8,1482.33,1496.24,3680
18/03/1999,1528.2,1538.72,1434.21,1515.04,3288
17/03/1999,1632.56,1644.36,1522.56,1544.55,10114
16/03/1999,1597.37,1654.14,1541.73,1616.17,28480
15/03/1999,1481.2,1567.63,1481.2,1567.63,20606
12/03/1999,1353.38,1451.5,1353.38,1451.5,10388
11/03/1999,1386.47,1386.47,1343.98,1343.98,1612
10/03/1999,1437.97,1437.97,1373.31,1386.47,5222
09/03/1999,1390.98,1419.55,1347.74,1347.74,9648
08/03/1999,1481.2,1481.2,1400.49,1406.02,11242
05/03/1999,1447.37,1466.17,1428.57,1443.23,36560
04/03/1999,1485,1485,1415.41,1437.97,7986
03/03/1999,1473.31,1526.32,1458.65,1499.62,28114
01/03/1999,1424.81,1447.37,1348.12,1436.09,22092
27/02/1999,1285.71,1372.18,1252.26,1361.28,17920
26/02/1999,1278.22,1287.97,1277.82,1280.08,7660
25/02/1999,1259.44,1312.03,1259.44,1278.2,11636
24/02/1999,1165.41,1220.9,1157.89,1220.9,5816
23/02/1999,1203.01,1203.01,1120.3,1130.45,5594
22/02/1999,1203.01,1203.01,1158.65,1180.45,5764
19/02/1999,1195.49,1221.8,1180.45,1221.8,2336
18/02/1999,1202.63,1248.12,1202.63,1219.55,4256
17/02/1999,1193.61,1201.13,1147.52,1197.37,4064
16/02/1999,1195.49,1204.06,1157.89,1173.5,4046
15/02/1999,1244.36,1248.12,1191.73,1197.33,3636
12/02/1999,1251.88,1251.88,1221.43,1231.2,1910
11/02/1999,1244.74,1274.44,1229.32,1250,3248
10/02/1999,1225.56,1281.95,1225.56,1247.33,12834
09/02/1999,0,0,0,1305.98,68000
08/02/1999,1204.89,1263.16,1204.89,1250,33656
05/02/1999,1219.55,1249.62,1188.35,1221.8,10310
04/02/1999,1272.56,1296.62,1231.58,1238.72,6702
03/02/1999,1263.91,1296.99,1225.56,1263.16,14462
02/02/1999,1186.09,1315.79,1181.77,1229.7,26020
01/02/1999,0,0,0,1334.59,40000
29/01/1999,1428.57,1499.96,1372.18,1396.23,20096
28/01/1999,1612.78,1612.78,1428.57,1441.73,18990
27/01/1999,1515.41,1517.2,1511.28,1517.2,10984
25/01/1999,1278.2,1404.81,1278.2,1404.81,12848
22/01/1999,1359.02,1359.06,1300.75,1300.75,13736
21/01/1999,1240.6,1258.65,1221.8,1258.65,10382
19/01/1999,1183.42,1259.4,1139.1,1165.41,7524
18/01/1999,1203.01,1230.83,1152.26,1171.8,6842
15/01/1999,1325.26,1325.26,1195.49,1203.01,14888
14/01/1999,1219.92,1227.09,1182.33,1227.09,8284
13/01/1999,1092.11,1136.19,1092.11,1136.19,5704
12/01/1999,968.42,1052.02,955.26,1052.02,6988
11/01/1999,943.61,996.24,943.61,974.08,8764
08/01/1999,934.21,946.62,915.41,939.76,6984
07/01/1999,879.72,924.55,870.3,902.24,10282
06/01/1999,834.59,856.05,812.05,856.05,5220
05/01/1999,744.36,792.63,738.72,792.63,4988
04/01/1999,701.09,740.23,699.23,733.91,4832
01/01/1999,686.09,703.01,686.09,691.73,1678
31/12/1998,703.01,712.03,695.49,695.49,3896
30/12/1998,676.69,710.11,676.69,693.26,5522
29/12/1998,656.02,669.17,652.26,663.53,17800
28/12/1998,657.89,669.17,657.89,658.93,9400
24/12/1998,667.29,669.17,647.74,653.57,9600
23/12/1998,686.86,687.22,671.05,671.05,8900
22/12/1998,680.45,682.33,657.99,682.33,8600
21/12/1998,642.86,675.21,631.95,675.21,8100
18/12/1998,622.56,627.82,622.56,625.19,5700
17/12/1998,620.32,627.44,620.3,624.81,2900
16/12/1998,622.56,630.06,622.56,630.06,1800
15/12/1998,616.92,627.82,616.92,619.55,4100
14/12/1998,631.58,632.71,624.06,624.06,900
11/12/1998,627.82,633.46,627.13,628.63,51700
10/12/1998,657.52,657.89,624.06,624.06,1600
09/12/1998,639.1,639.1,624.06,624.06,1700
08/12/1998,630.83,642.11,630.83,642.11,1000
07/12/1998,631.58,636.84,631.58,633.46,1700
04/12/1998,620.68,633.46,616.54,627.07,100600
03/12/1998,629.7,629.7,618.07,623.5,3400
02/12/1998,629.7,634.02,625.56,627.07,2500
01/12/1998,627.82,631.58,625.94,625.94,1300
30/11/1998,631.2,634.96,623.68,633.08,1500
28/11/1998,624.81,624.81,624.44,624.44,300
27/11/1998,632.33,641.73,631.58,635.44,800
26/11/1998,648.5,666.17,644.74,644.74,1000
24/11/1998,654.14,657.89,646.62,652.63,4500
23/11/1998,661.64,661.64,650.38,654.51,1200
20/11/1998,667.29,667.29,661.09,661.09,700
19/11/1998,678.57,680.08,667.29,667.29,2700
18/11/1998,668.05,676.28,661.65,674.81,8000
17/11/1998,665.41,666.92,664.29,666.73,800
16/11/1998,675.94,675.94,662.8,662.8,700
13/11/1998,704.12,704.12,684.21,686.23,1700
12/11/1998,697.74,704.89,691.73,702.2,4900
11/11/1998,713.56,713.56,705.64,706.53,1800
10/11/1998,751.86,751.86,707.89,715.75,6100
09/11/1998,720.02,720.02,716.17,718.05,1500
06/11/1998,728.2,728.38,718.42,718.42,1300
05/11/1998,725.94,732.33,725.56,729.7,1100
03/11/1998,714.29,741.35,714.29,727.47,7300
02/11/1998,715.04,730.08,714.66,718.68,4300
31/10/1998,714.66,729.32,714.66,725.75,16700
30/10/1998,736.84,741.71,730.83,733.08,2800
29/10/1998,759.4,761.28,735.34,740.14,4500
28/10/1998,742.48,751.5,717.29,747.67,27000
27/10/1998,742.48,750,736.84,738.82,4700
26/10/1998,752.97,764.66,733.08,756.39,7200
23/10/1998,750,753.38,746.99,748.95,5900
22/10/1998,748.12,757.52,742.48,757.28,72100
20/10/1998,743.98,746.99,716.2,738.5,108400
19/10/1998,744.38,746.28,743.35,744.53,3500
16/10/1998,755.64,768.76,742.86,751.02,24700
15/10/1998,714.29,756.02,714.29,752.84,46600
14/10/1998,680.45,729.32,671.05,712.44,35900
13/10/1998,628.22,677.44,627.82,676.69,19400
12/10/1998,618.8,638.72,615.45,633.48,4300
09/10/1998,624.06,629.25,622.18,624.53,1200
08/10/1998,648.5,648.5,620.3,620.4,7600
07/10/1998,639.1,648.5,629.7,646.17,9000
06/10/1998,612.8,639.1,575.94,628.86,8100
05/10/1998,672.93,672.93,624.44,625.68,8400
30/09/1998,644.74,687.59,644.74,678.18,21800
29/09/1998,657.89,657.89,630.08,636.65,9300
28/09/1998,642.88,659.77,642.88,648.59,6100
25/09/1998,667.86,672.93,663.63,663.76,2500
24/09/1998,676.32,687.97,666.35,668.31,7400
23/09/1998,659.4,664.65,654.14,660.85,3700
22/09/1998,663.53,663.53,627.84,634.57,5300
21/09/1998,667.29,667.29,662.88,662.88,1800
18/09/1998,669.17,672.93,664.66,666.54,4100
17/09/1998,687.97,693.23,667.84,670.6,5600
16/09/1998,678.57,689.47,673.31,684.65,14600
15/09/1998,637.97,685.71,637.59,668.33,14600
14/09/1998,634.2,639.1,629.81,637.09,2800
11/09/1998,639.47,644.74,637.22,637.22,1900
10/09/1998,664.29,664.29,654.14,657.89,1100
09/09/1998,674.81,675.94,668.82,668.82,1100
08/09/1998,663.16,674.77,659.77,671.88,13600
07/09/1998,676.69,676.69,671.05,671.05,1200
04/09/1998,676.32,676.32,666.17,672.47,2300
03/09/1998,668.42,673.68,657.93,673.56,15000
02/09/1998,665.41,676.69,654.23,664.57,26700
01/09/1998,680.45,682.33,651.13,659.8,21000
31/08/1998,686.09,696.02,683.46,692.62,23400
28/08/1998,687.59,691.73,680.45,689.85,11900
27/08/1998,702.26,706.39,692.11,692.97,4600
25/08/1998,693.61,702.58,693.61,695.08,4600
24/08/1998,688.72,701.13,688.35,698.95,3300
21/08/1998,714.29,714.29,690.98,692.33,5300
20/08/1998,667.29,712.03,665.41,704.36,12400
19/08/1998,656,670.68,650.38,659.4,6400
18/08/1998,659.02,668.22,633.46,639.85,11600
17/08/1998,689.83,689.85,671.05,676.04,6400
14/08/1998,701.32,702.26,684.21,687.22,4400
13/08/1998,686.09,700,676.69,697.05,10300
12/08/1998,695.49,714.29,684.21,688.89,11700
11/08/1998,712.41,714.29,706.77,712.78,11000
10/08/1998,721.8,724.59,712.41,714.5,9500
07/08/1998,709.12,727.44,709.12,722.88,13100
06/08/1998,721.05,726.32,709.81,713.68,13500
05/08/1998,684.7,718.05,684.7,714.57,12800
04/08/1998,735.9,736.05,683.83,692.63,26800
03/08/1998,770.68,770.68,729.32,731.53,13100
31/07/1998,748.12,755.26,734.77,747.24,19700
30/07/1998,759.02,792.86,744.36,745.94,46400
29/07/1998,733.46,759.4,726.32,746.79,83700
28/07/1998,681.95,720.85,681.95,720.68,11500
27/07/1998,657.89,691.73,657.89,667.44,7300
24/07/1998,654.51,658.61,642.86,654.55,8000
23/07/1998,684.2,684.2,658.67,663.98,8300
22/07/1998,689.85,695.86,667.67,683.08,3900
21/07/1998,696.28,704.89,680.45,688.01,8500
20/07/1998,718.05,721.79,699.25,701.98,6800
17/07/1998,725.56,732.71,714.29,715.71,9600
16/07/1998,721.8,741.73,718.05,736.75,27800
15/07/1998,713.91,714.29,707.22,710.9,4700
14/07/1998,699.25,718.05,695.49,705.32,13100
13/07/1998,714.66,714.66,702.26,707.41,11200
10/07/1998,695.86,714.29,695.86,712.02,11900
09/07/1998,722.93,733.08,699.62,705.59,350300
08/07/1998,737.59,746.24,710.17,721.94,22700
07/07/1998,725.19,758.61,712.41,743.59,140500
06/07/1998,689.85,721.8,689.85,715.56,80200
03/07/1998,706.77,713.53,681.32,685.14,64400
02/07/1998,718.05,729.32,705.83,713.2,82100
01/07/1998,695.49,732.52,686.47,720.38,207400
30/06/1998,719.1,719.17,697.37,711.77,116800
29/06/1998,657.89,716.92,643.23,713.2,169300
26/06/1998,650.38,662.78,631.58,654.36,57500
25/06/1998,655.64,668.42,643.8,656.2,77200
24/06/1998,619.53,648.12,614.66,645.96,92100
23/06/1998,614.66,628.57,605.66,612.13,75100
22/06/1998,612.78,635.34,596.64,621.08,128900
19/06/1998,643.61,643.61,621.24,636.08,93400
18/06/1998,690.98,693.61,656.02,659.55,63200
17/06/1998,648.87,689.47,648.87,682.58,120100
16/06/1998,639.57,647.74,606.02,641.35,177600
15/06/1998,684.27,684.27,644.83,648.35,107500
12/06/1998,663.53,709.77,663.53,688.07,72700
11/06/1998,657.89,686.47,616.73,675.68,208000
10/06/1998,710.15,733.08,667.48,671.94,107700
09/06/1998,676.69,715.79,639.1,701.39,161500
08/06/1998,650.75,674.81,595.77,650.96,272000
05/06/1998,686.84,689.89,657.89,661.56,106100
04/06/1998,709.77,723.31,691.73,696.17,33000
03/06/1998,691.73,714.29,667.32,700.62,84000
02/06/1998,703.01,727.44,639.1,673.74,40800
01/06/1998,714.29,747.18,684.21,703.42,42300
29/05/1998,667.29,709.59,650.38,696.11,37700
28/05/1998,714.29,770.3,703.38,717.14,54000
27/05/1998,672.56,702.18,657.89,701.04,47500
26/05/1998,631.62,648.5,620.68,638.46,28100
25/05/1998,614.29,629.66,610.9,624.16,19400
22/05/1998,601.5,620.3,598.14,619.5,13300
21/05/1998,631.62,637.22,593.98,606.47,18900
20/05/1998,601.49,637.22,601.49,629.95,20300
19/05/1998,586.47,601.13,583.46,592.99,10800
18/05/1998,556.39,593.61,554.51,584.31,13800
15/05/1998,559.31,559.31,547.02,551.69,6700
14/05/1998,515.79,552.44,507.52,549.4,22900
13/05/1998,516.92,529.68,516.92,525.41,18100
12/05/1998,520.68,545.11,503.76,542.33,27400
11/05/1998,526.32,540.4,526.32,537.93,6100
08/05/1998,528.2,531.58,526.32,530.21,5000
06/05/1998,545.11,545.11,526.32,534.81,7900
05/05/1998,537.78,541.35,532.71,537.24,12900
04/05/1998,535.68,543.98,517.11,541.43,15000
30/04/1998,509.5,522.18,507.52,518.57,14300
29/04/1998,507.89,516.54,505.66,512.37,11100
28/04/1998,494.74,511.28,489.1,503.22,26400
27/04/1998,503.78,518.03,492.5,497.93,18500
24/04/1998,531.95,535.71,485,504.66,27600
23/04/1998,500,560.15,484.96,537.73,38900
22/04/1998,585.34,596.65,511.65,529.68,73800
21/04/1998,542.59,542.59,542.48,542.59,15600
20/04/1998,541.73,542.43,541.73,542.43,11500
17/04/1998,515.04,541.73,515.04,539.23,38200
16/04/1998,515.04,525.49,496.24,518.82,58400
15/04/1998,458.65,477.73,458.65,477.73,2900
13/04/1998,434.16,434.29,415.41,434.29,28300
10/04/1998,434.06,434.16,434.06,434.16,2300
09/04/1998,419.55,420.15,419.55,420.15,6300
07/04/1998,347.5,347.59,347.5,347.59,500
06/04/1998,319.55,347.48,310.53,347.48,24400
03/04/1998,312.03,317.67,304.51,316.58,10700
02/04/1998,315.79,328.2,310.17,312.93,33000
01/04/1998,282.71,306.05,282.71,306.05,24000
31/03/1998,280.1,283.46,276.62,278.22,20800
30/03/1998,297.82,297.82,278.2,282.78,13900
27/03/1998,270.68,278.11,270.68,276.47,8600
26/03/1998,276.3,277.44,270.14,271.8,5600
25/03/1998,271.43,278.56,271.43,274.47,8900
24/03/1998,266.92,268.8,260.55,264.23,17000
23/03/1998,259.4,260.89,259.4,259.96,800
20/03/1998,244.74,256.39,244.74,254.96,6800
19/03/1998,238.35,247.74,238.35,245.83,14300
18/03/1998,231.6,241.92,231.58,237.29,9200
17/03/1998,226.69,230.64,226.69,229.89,4700
16/03/1998,231.02,231.2,228.95,230.08,2400
12/03/1998,225.51,228.57,225.51,226.69,2600
11/03/1998,228.03,228.03,221.84,222.28,2500
10/03/1998,225.94,229.7,223.68,228.61,13500
09/03/1998,232.33,232.33,229.32,229.32,1200
06/03/1998,229.32,234.57,229.32,233.16,2300
05/03/1998,237.59,237.59,232.71,233.08,5200
04/03/1998,250,250,250,250,2
03/03/1998,224.62,233.08,224.62,229.05,9900
02/03/1998,227.44,240.6,226.32,239.08,11600
27/02/1998,224.06,226.32,221.8,225.44,7400
26/02/1998,223.68,229.32,218.05,220.06,7000
25/02/1998,207.52,223.68,206.77,221.65,10900
24/02/1998,206.77,206.77,206.77,206.77,10
23/02/1998,192.54,208.65,192.54,205.66,3800
20/02/1998,190.6,197.33,190.6,193.83,8400
19/02/1998,192.48,192.48,191.73,191.73,600
18/02/1998,191.26,191.73,190.64,190.64,600
17/02/1998,186.19,191.73,186.19,189.77,5900
13/02/1998,186.09,186.83,186.09,186.68,1900
11/02/1998,186.47,187.32,186.2,186.3,3500
10/02/1998,186.17,186.75,186.11,186.2,11200
09/02/1998,184.96,186.75,184.59,186.28,2600
06/02/1998,186.15,187.97,186.15,187.67,4800
05/02/1998,186.09,186.83,186.09,186.15,3500
04/02/1998,186.09,187.86,186.09,186.13,3000
03/02/1998,184.72,187.03,184.72,186.23,22000
02/02/1998,186.09,186.47,184.59,186.09,1500
30/01/1998,183.18,187.41,181.95,187.41,5700
29/01/1998,182.73,186.09,182.43,185.4,7400
28/01/1998,184.21,187.97,181.2,186.09,36500
27/01/1998,182.52,187.54,181.58,185.55,36300
23/01/1998,182.33,184.21,182.33,183.27,3500
22/01/1998,184.72,184.76,182.44,182.44,1300
21/01/1998,183.08,184.25,182.33,184.2,3800
20/01/1998,184.21,186.84,181.43,185.21,9900
19/01/1998,184.21,189.85,182.43,189.31,35200
16/01/1998,184.95,185.34,183.29,185.34,900
15/01/1998,184.21,185.3,181.62,184.57,3900
14/01/1998,184.21,184.21,181.2,183.37,2500
13/01/1998,182.89,184.21,180.92,182.77,7700
12/01/1998,184.21,185.3,178.57,183.03,13700
09/01/1998,187.35,187.35,180.45,186.71,6500
08/01/1998,186.84,191.73,186.47,189.35,19100
07/01/1998,184.59,190.04,183.08,189.1,20300
06/01/1998,178.27,185.34,178.27,183.2,11200
05/01/1998,178.95,184.5,178.57,184.23,11400
02/01/1998,175.94,180.08,175.94,178.68,4300
01/01/1998,179.31,179.31,171.43,175.94,5700
31/12/1997,182.29,182.29,177.65,180.4,6900
30/12/1997,180.45,182.28,178.38,178.93,5000
29/12/1997,177.07,182.71,177.07,182.71,2400
26/12/1997,184.8,184.8,184.21,184.21,1400
24/12/1997,183.22,186.95,183.08,186.47,2200
23/12/1997,188.72,188.72,184.21,186.13,2900
22/12/1997,187.92,187.97,186.5,186.9,1500
19/12/1997,187.97,187.97,187.24,187.93,1800
18/12/1997,186.13,189.06,186.13,187.8,2800
17/12/1997,176.69,189.85,176.69,188.67,3700
16/12/1997,181.09,186.09,180.51,182.69,7000
15/12/1997,178.61,180.44,177.14,179.51,3000
12/12/1997,181.58,182.33,179.53,179.53,2100
11/12/1997,184.96,187.5,177.02,181.77,10900
10/12/1997,175.94,186.41,173.68,186.32,11800
09/12/1997,175.19,179.7,174.81,177.54,12900
08/12/1997,182.33,186.84,182.11,182.11,3300
05/12/1997,201.13,201.13,191.62,191.62,8500
04/12/1997,199.4,204.85,197.03,201.69,39200
03/12/1997,195.45,195.45,195.45,195.45,200
02/12/1997,186.15,186.15,186.15,186.15,100
01/12/1997,186.09,186.09,186.09,186.09,200
28/11/1997,186.04,186.04,186.04,186.04,800
27/11/1997,176.69,178.38,176.69,178.38,2800
26/11/1997,166.54,170,166.54,170,1500
25/11/1997,155.49,161.98,154.89,161.92,10700
24/11/1997,157.41,158.27,153.38,154.25,6000
21/11/1997,156.34,159.77,155.26,156.39,9300
20/11/1997,154.14,160.53,154.14,156.34,6800
19/11/1997,157.89,157.89,151.39,155.83,16900
18/11/1997,163.53,163.53,156.17,159.35,21700
17/11/1997,154.36,169.36,153.38,163.01,23100
13/11/1997,161.65,167.29,161.43,161.43,12000
12/11/1997,177.07,177.8,169.92,169.92,7800
11/11/1997,178.86,178.86,178.83,178.83,8900
10/11/1997,181.2,183.08,178.87,178.87,19200
07/11/1997,180.45,194.35,180.45,183.56,50900
06/11/1997,189.87,189.87,189.7,189.7,6200
05/11/1997,207.52,208.65,199.68,199.68,15000
04/11/1997,213.91,215.04,208.48,210.19,32300
03/11/1997,218.08,219.55,212.78,213.72,18300
30/10/1997,216.54,218.78,212.62,217.65,14900
29/10/1997,206.77,220.11,206.77,220.11,54500
28/10/1997,218.86,219.55,209.62,209.62,50300
27/10/1997,222.18,222.47,220.1,220.66,16900
24/10/1997,226.41,226.41,219.36,223.59,30100
23/10/1997,231.58,233.8,221.8,226.49,59000
22/10/1997,231.58,232.69,230.08,231.71,14800
21/10/1997,602.26,609.27,601.88,609.27,16200
20/10/1997,562.02,580.25,562.02,580.25,13500
17/10/1997,527.07,558.95,524.57,552.62,12900
16/10/1997,552.63,552.63,528.2,532.33,3800
15/10/1997,552.63,552.63,532.33,540.66,5300
14/10/1997,578.95,578.95,549.38,549.57,7800
13/10/1997,573.74,578.57,573.74,578.2,3000
10/10/1997,573.31,581.2,573.31,576.39,5700
09/10/1997,575.68,578.74,573.78,576.04,2300
01/10/1997,575.19,586.09,568.83,576.35,6500
30/09/1997,593.23,597.74,564.29,587.69,8800
29/09/1997,562.03,582.73,562.03,582.73,13700
26/09/1997,535.34,554.96,535.34,554.96,5400
25/09/1997,524.46,531.2,524.06,528.53,4400
24/09/1997,519.17,531.95,519.17,526.15,8200
23/09/1997,500.36,524.06,500.36,524.06,6900
22/09/1997,498.52,500.38,492.5,499.25,5400
19/09/1997,505.26,513.91,501.88,509.5,5400
18/09/1997,504.14,504.14,485.41,497.07,7200
17/09/1997,514.1,514.29,507.89,507.89,1100
16/09/1997,518.42,518.42,507.89,511.8,8700
15/09/1997,524.12,524.12,507.97,511.92,7700
12/09/1997,535.71,535.71,515.04,528.57,9300
11/09/1997,548.87,548.87,548.87,548.87,2
10/09/1997,545.11,562.41,538.38,548.37,12300
09/09/1997,536.84,536.99,536.84,536.99,3300
08/09/1997,479.32,523.44,477.82,523.44,10000
05/09/1997,484.21,503.76,468.07,489.2,16100
04/09/1997,488.72,488.72,462.89,471.26,9200
03/09/1997,477.44,479.21,476.5,479.21,4300
02/09/1997,428.57,447.86,428.57,447.86,10300
01/09/1997,411.65,420.98,411.65,418.56,9200
29/08/1997,406.02,423.65,397.74,414.59,9600
28/08/1997,443.61,443.61,417.29,420.77,16100
27/08/1997,454.89,456.77,443.61,446.04,6300
26/08/1997,464.25,464.25,447.84,449.14,4000
25/08/1997,458.65,459.02,447.37,452.62,3400
22/08/1997,455.08,460.15,455.08,459.4,3700
21/08/1997,473.59,477.07,466.92,467.47,1800
20/08/1997,469.92,471.8,464.47,470.3,4200
19/08/1997,465.1,475.56,465.1,472.69,2500
18/08/1997,475.59,475.94,468.05,472.8,3400
14/08/1997,492.32,516.92,466.95,479.12,9800
13/08/1997,503.76,503.76,492.86,496,4200
12/08/1997,498.12,515.02,498.12,502.07,10900
11/08/1997,494.74,515.55,494.74,513.29,8100
08/08/1997,492.32,492.32,492.32,492.32,1800
07/08/1997,460.1,460.1,460.1,460.1,400
06/08/1997,430,430,430,430,300
05/08/1997,426.69,429.89,426.69,429.89,27600
04/08/1997,418.56,418.56,418.56,418.56,7700
01/08/1997,367.67,391.17,357.11,391.17,42200
31/07/1997,360.9,371.77,351.5,365.56,18400
30/07/1997,375.94,383.65,336.84,355.19,20400
29/07/1997,357.14,358.56,356.39,358.56,3600
28/07/1997,327.05,340.41,327.05,340.41,5400
25/07/1997,318.23,322.93,308.65,318.23,4000
24/07/1997,336.47,336.47,323.31,323.87,5200
23/07/1997,317.67,319.98,317.67,319.98,800
