Date,LT-EQ O,LT-EQ H,LT-EQ L,LT-EQ C,LT-EQ V
07/02/2005,110.22,110.75,108.13,108.69,993770
04/02/2005,110.45,111.22,108.01,110.05,3479820
03/02/2005,108.89,112.11,108.89,109.99,3577218
02/02/2005,109.39,111.11,108.33,108.81,1363922
01/02/2005,111.67,111.67,107.88,109.78,3283062
31/01/2005,107.78,112.22,107.32,111.69,6053963
28/01/2005,102.21,109.37,101.79,107.25,4851015
27/01/2005,98.89,102.5,98.89,101.41,3166467
25/01/2005,102.22,102.67,100.18,101.05,2442419
24/01/2005,107.11,107.11,101.17,101.85,2969342
20/01/2005,102.78,106.33,101.11,105.85,1862630
19/01/2005,102.35,103.59,102,102.89,1309364
18/01/2005,102.33,102.62,100.93,102.27,3880167
17/01/2005,101.87,102.55,100.67,102.12,2853746
14/01/2005,100.69,103.33,100.57,100.97,2631140
13/01/2005,103.33,103.89,101.1,102.15,3798582
12/01/2005,104.45,106.78,100.59,102.54,2825108
11/01/2005,107.78,108.78,104.17,104.33,2063366
10/01/2005,108.45,109.99,107.8,108.08,1226735
07/01/2005,104.55,108.89,104.55,108.28,2619548
06/01/2005,106.65,106.67,104.05,104.44,1900754
05/01/2005,108.33,110.45,105.2,106.59,3575067
04/01/2005,108.89,109.89,108,108.25,1394549
03/01/2005,111,111,107.29,108.53,3338961
31/12/2004,110.11,111.09,108.89,109.39,1213100
30/12/2004,110.44,111.11,107.45,110.06,3131124
29/12/2004,111.55,113.45,109.45,109.89,2259224
28/12/2004,109.11,112.22,109.11,111.58,3724368
27/12/2004,108.33,110.67,108,110.17,2766797
24/12/2004,109.43,111,108.12,108.65,3192810
23/12/2004,109.31,109.44,108.11,108.92,1659131
22/12/2004,109.45,109.55,106.67,108.19,3562440
21/12/2004,110.45,110.45,106.55,108.77,5978220
20/12/2004,106.11,110,104.45,108.87,6500066
17/12/2004,110,110.55,103.47,104.54,6157364
16/12/2004,105.33,110.66,105.33,110.03,10943949
15/12/2004,102.1,107.11,101.11,104.99,6437579
14/12/2004,101.11,102,100.79,101.11,2209004
13/12/2004,101.11,102.22,100.69,100.91,2593880
10/12/2004,101.75,102.79,100.11,100.69,3845742
09/12/2004,102.42,103.78,100,100.55,4436880
08/12/2004,102.22,105.11,101.15,101.53,4299540
07/12/2004,108.88,108.88,100.74,101.71,5125578
06/12/2004,111.11,112.21,105.56,106.47,5617302
03/12/2004,106.14,111.65,106.14,110.82,14227697
02/12/2004,102.22,109.33,102.22,106.01,9026733
01/12/2004,100.02,104.1,98.91,102.5,6529172
30/11/2004,98.45,101.52,96.78,100.43,4653042
29/11/2004,96.67,98.55,94.89,97.86,2351726
25/11/2004,95.67,97.55,95.22,97.27,2408822
24/11/2004,94.93,96.03,93.89,95.65,1392146
23/11/2004,94.45,94.99,93.12,94.52,1165886
22/11/2004,95.52,95.52,92.37,94.04,468134
19/11/2004,96.32,96.32,93.78,94.29,1186298
18/11/2004,95.11,96.11,94.33,95.67,957428
17/11/2004,93.45,96.33,93.45,94.28,1463561
16/11/2004,95.45,96.94,94.91,95.42,2734118
12/11/2004,95.55,96.55,95.11,95.37,483308
11/11/2004,95.11,95.55,93.33,95.05,1918664
10/11/2004,95.55,95.55,93.84,94.69,1441664
09/11/2004,94,95.33,93.36,94.91,2133242
08/11/2004,93.67,95.55,93.33,94.65,2178224
05/11/2004,91.89,94.11,91.67,93.58,1446515
04/11/2004,92.33,92.75,91.33,91.67,808784
03/11/2004,91.33,92.45,91.22,92.35,1437200
02/11/2004,93.32,93.32,90.7,91.19,2193866
01/11/2004,91.89,92.93,90.67,92.66,1451276
29/10/2004,90.83,92.83,89.45,92.25,1919114
28/10/2004,88.86,91.28,88.67,90.04,2533562
27/10/2004,89.98,90.94,87.82,88.39,2209454
26/10/2004,92.78,92.78,88.33,89.37,6624239
25/10/2004,91.63,92.98,90.28,92.26,3756120
21/10/2004,93.11,93.11,90.71,91.19,3494778
20/10/2004,94.05,94.05,92.89,93.16,871631
19/10/2004,93.87,94.05,92.9,93.64,2171978
18/10/2004,94.11,94.45,92.81,93.11,1615490
15/10/2004,95.31,97.05,93.11,93.45,3990138
14/10/2004,93.77,95.55,93.22,94.81,2036222
12/10/2004,94.45,94.45,92.78,92.91,1054772
11/10/2004,94.99,94.99,93.89,94.12,1298744
08/10/2004,94.42,94.78,93.33,93.57,2526020
07/10/2004,95,95.45,93.5,94.31,2532788
06/10/2004,96.55,97.11,93.89,94.18,2168099
05/10/2004,97.22,97.89,95.57,95.83,1477088
04/10/2004,97.78,99.43,96.81,97.46,2086226
01/10/2004,95.22,97.67,95.22,97.25,2231108
30/09/2004,95.33,95.89,94.67,95.09,1407338
29/09/2004,95,96.11,94.29,94.53,1997396
28/09/2004,97.78,97.78,94.35,95.29,2111939
27/09/2004,98.32,98.89,96.69,97.15,3859917
24/09/2004,96.67,97.54,95.78,97.17,2620295
23/09/2004,96.11,97.78,94.46,95.32,1842893
22/09/2004,95.99,98,95.24,96.85,4096869
21/09/2004,96.33,96.33,94.45,95.03,1688345
20/09/2004,95.17,96.11,95,95.68,1731239
17/09/2004,94.31,96.43,93.55,94.89,3516576
16/09/2004,93.22,94.39,92.89,94.05,2160044
15/09/2004,94.45,95,92.37,93.25,3951825
14/09/2004,92.78,94.75,91.79,93.82,5970480
13/09/2004,94.45,94.45,93.01,93.42,5378541
10/09/2004,94.85,94.85,93.78,94.4,2503043
09/09/2004,95.55,96,93.89,94.25,3709905
08/09/2004,96.19,96.19,94.32,94.87,2672945
07/09/2004,96,96.45,94.69,95.15,3133842
06/09/2004,96.33,97.33,94.81,95.02,4453188
03/09/2004,95.33,97.32,94.45,95.62,7219013
02/09/2004,96.11,99.81,95.01,95.57,10644294
01/09/2004,91.23,97.72,88.89,97.11,9941412
31/08/2004,91.6,92.78,90.78,92.57,2001158
30/08/2004,92.22,92.22,90.57,91.17,1364102
27/08/2004,90.67,91.65,90.22,90.79,1843199
26/08/2004,93.89,93.89,89.69,90.33,3411510
25/08/2004,92.11,93.3,91.11,92.73,3643566
24/08/2004,89.41,92.1,89.11,91.67,6971900
23/08/2004,89.43,89.99,87.45,89,3763689
20/08/2004,90.55,90.55,88.03,88.65,2636693
19/08/2004,86.1,90.11,86.1,89.93,5856648
18/08/2004,87.45,87.45,85.55,85.83,751310
17/08/2004,86.33,88.05,86.33,87.39,1693979
16/08/2004,86.89,86.99,84.63,85.15,2869379
13/08/2004,86.89,86.99,84.63,85.15,2869379
12/08/2004,86.67,88.33,85.34,85.91,3531741
11/08/2004,89.55,90.22,85,86.04,2528117
10/08/2004,90.22,90.77,89.02,89.51,1761281
09/08/2004,88.89,91.33,88.89,90.11,4017165
06/08/2004,91.38,91.38,88.59,89.8,5487639
05/08/2004,87,90.5,87,90.07,5666847
04/08/2004,85.33,89.33,85.11,88.68,6343682
03/08/2004,84.89,86.22,84.72,85.4,3079680
02/08/2004,86.83,87.21,83.39,84.45,3904755
30/07/2004,87,87.75,85.43,86.08,3135192
29/07/2004,86.11,87.01,85.8,86.31,2602817
28/07/2004,89.45,92.78,85.55,85.75,3075819
27/07/2004,86.66,88.55,83.91,87.83,3618231
26/07/2004,84.45,87.08,83.89,86.1,6109187
23/07/2004,87.11,87.67,85.02,86.19,5094402
22/07/2004,88.31,89.63,86.14,87.13,6068966
21/07/2004,88.33,89.58,86.24,88.48,10050798
20/07/2004,84.67,88.78,84,88.09,14619755
19/07/2004,84.31,86.33,83.11,85.02,6984788
16/07/2004,80.87,84.88,80.78,83.99,7386377
15/07/2004,80.55,81.33,79.45,80.49,1831076
14/07/2004,82,82.22,79.13,79.65,2416769
13/07/2004,80.85,82.21,80,81.24,2126816
12/07/2004,82.67,83.55,79.72,80.47,3096465
09/07/2004,77.22,83.11,69.45,82.75,5083962
08/07/2004,81.11,82.45,77.3,79.11,5240445
07/07/2004,81.45,82.11,80.58,80.85,5434557
06/07/2004,80.2,82,79.48,81.07,9733656
05/07/2004,80.91,82.61,79.01,79.89,11449686
02/07/2004,82.78,86.67,80.52,81.17,26900492
01/07/2004,78,85,76.68,82.8,14243159
30/06/2004,74.67,77.78,74.45,77.24,6500066
29/06/2004,72.89,75.93,72.55,74.63,6687563
28/06/2004,73.33,74.65,71.13,72.93,8220137
25/06/2004,68.78,75.45,68.45,74.25,14736440
24/06/2004,70,70,67.6,68.45,8222171
23/06/2004,55.55,82.78,16.67,70.66,24293624
21/05/2004,69.73,79.4,66.95,77.77,43676267
20/05/2004,77.79,77.79,69.73,70.89,9616440
19/05/2004,80.58,80.58,69.43,76.42,32499776
18/05/2004,69.73,77.31,62.61,69.62,31687508
17/05/2004,79.03,79.03,62.19,70.21,9786819
14/05/2004,84.92,85.54,77.79,79.42,14213630
13/05/2004,82.13,88.03,79.03,84.29,17062902
12/05/2004,81.82,84.44,80.81,83.66,12738458
11/05/2004,86.01,89.43,81.35,81.95,16126596
10/05/2004,89.09,89.55,85.59,86.49,11575767
07/05/2004,91.88,92.64,89.65,90.3,19553966
06/05/2004,91.43,94.53,91.35,92.08,15172956
05/05/2004,88.47,91.56,87.26,90.61,16652349
04/05/2004,85.83,88.78,85.83,87.53,11450217
03/05/2004,88.02,88.02,83.68,85.29,7664513
30/04/2004,87.55,89.95,86.95,87.95,12114461
29/04/2004,90.81,91.12,86.02,86.63,17701929
28/04/2004,89.77,91.43,88.88,90.75,11640261
27/04/2004,95.78,95.78,89.12,89.84,13038203
23/04/2004,98.37,98.41,95.78,96.62,13259756
22/04/2004,92.98,99.58,92.11,97.63,24059579
21/04/2004,90.66,93.84,90.38,92.75,7604321
20/04/2004,91.43,92.05,90.57,91.61,4484202
19/04/2004,93.44,95.09,91.29,91.78,8573783
16/04/2004,94.53,95.75,93.62,94.01,4263441
15/04/2004,95.09,96.13,93.75,94.29,7817765
13/04/2004,92.28,95.61,91.12,95.05,7311677
12/04/2004,94.51,94.96,91.6,92.56,4992567
08/04/2004,95.15,95.29,93.48,94.25,6627101
07/04/2004,93.91,95.73,93.13,95.29,11610444
06/04/2004,93.6,96.37,93.13,93.79,15336819
05/04/2004,91.43,95.53,90.31,94.46,13874852
02/04/2004,90.97,91.97,89.91,91.21,7966751
01/04/2004,89.26,91.72,88.23,90.97,10797897
31/03/2004,85.54,90.64,84.94,89,13388123
30/03/2004,86.47,87.77,85.97,86.43,7645829
29/03/2004,88.64,88.79,81.91,86.1,23922762
26/03/2004,89.79,90.45,88.04,88.78,12141020
25/03/2004,87.55,89.41,87.25,88.91,8724299
24/03/2004,87.55,87.55,86.02,87.06,6534626
23/03/2004,85.69,88.79,85.31,87.75,15621300
22/03/2004,87.09,87.34,85.23,86.31,9938181
19/03/2004,87.55,87.6,84.19,86.85,11442621
18/03/2004,89.11,89.17,86.18,86.91,9544962
17/03/2004,87.4,92.67,86.39,88.51,9010128
16/03/2004,86.3,88.47,84.78,86.65,12164114
15/03/2004,90.65,90.81,72.07,86.01,9340419
12/03/2004,87.25,90.41,86.19,89.04,9860844
11/03/2004,89.94,90.65,87.17,87.56,8294396
10/03/2004,91.74,92,90.21,90.74,7577978
09/03/2004,93.6,94.06,90.81,92.08,8188889
08/03/2004,92.67,95.1,92.67,93.94,13848689
05/03/2004,90.97,92.9,90.51,92.49,12626381
04/03/2004,90.97,93.09,89.73,90.84,13325447
03/03/2004,91.97,91.97,89.89,91.17,10019802
01/03/2004,87.4,92.13,87.4,91.42,15170463
27/02/2004,87.71,88.33,85.55,87.19,13378286
26/02/2004,85.91,88.14,83.68,87.15,23920062
25/02/2004,85.23,86.75,84.61,85.14,20181707
24/02/2004,80.89,85.06,80.35,84.57,16580709
23/02/2004,84.16,85.05,80.27,80.82,10254270
20/02/2004,83.81,85.54,82.44,83.91,18770993
19/02/2004,84.45,85.83,83.35,84.05,17639055
18/02/2004,86.86,87.23,84.3,84.74,15691086
17/02/2004,84.92,86.95,83.71,86.46,16143570
16/02/2004,81.97,85.37,81.97,84.77,17436258
13/02/2004,80.89,82.13,79.82,81.65,9715935
12/02/2004,80.46,82.11,79.81,80.8,19153862
11/02/2004,78.87,80.55,78.72,80.3,13943045
10/02/2004,78.25,79.96,77.06,78.19,24127889
09/02/2004,77.79,79.03,75.62,78.15,23287380
06/02/2004,78.25,78.25,71.85,77.14,41035596
05/02/2004,80.73,81.82,76.82,77.66,14439611
04/02/2004,77.79,80.79,76.72,80.39,11365896
03/02/2004,76.71,78.71,75.51,76.91,15310926
30/01/2004,81.97,82.29,77.04,77.72,9869970
29/01/2004,82.13,83.06,79.31,80.81,14544875
28/01/2004,85.07,86.07,80.75,81.61,11485083
27/01/2004,83.99,85.77,81.35,85.25,9077781
23/01/2004,79.03,83.34,79.03,82.57,10467921
22/01/2004,79.19,80.57,76.24,77.57,14878019
21/01/2004,80.27,82.57,77.17,78.69,14592521
20/01/2004,83.37,85.07,79.81,80.56,15990354
19/01/2004,81.35,86.26,79.06,83.26,18971189
16/01/2004,87.25,87.25,78.43,81.62,19684664
15/01/2004,92.23,92.23,86.03,86.99,11663265
14/01/2004,90.65,92.5,90.35,91.48,8386727
13/01/2004,87.55,90.81,87.55,89.85,9216723
12/01/2004,90.11,91.1,87.87,89.82,9543576
09/01/2004,92.2,92.98,88.83,90.29,17425719
08/01/2004,83.68,89.73,83.53,88.83,16278966
07/01/2004,82.13,83.59,79.51,82.77,17819811
06/01/2004,81.97,87.51,79.96,81.52,21108264
05/01/2004,83.68,83.73,78.25,81.65,9103476
02/01/2004,68.17,83.76,68.17,83.15,8258342
01/01/2004,82.87,83.33,81.99,82.36,6589346
31/12/2003,82.29,84.45,81.37,81.69,10933149
30/12/2003,92.82,92.82,79.86,81.85,10492644
29/12/2003,81.82,83.59,81.67,82.56,9828399
26/12/2003,71.28,82.71,71.28,82.03,17277426
24/12/2003,75.93,80.89,75.93,79.71,12474245
23/12/2003,76.55,77.13,75.39,75.67,9836490
22/12/2003,76.24,78.01,75.16,76.36,10701777
19/12/2003,71.44,77.79,70.12,77.28,37718387
18/12/2003,66.54,71.79,66.54,71.02,10513434
17/12/2003,67.72,67.77,66.82,67.33,4887726
16/12/2003,68.19,68.19,66.67,67.66,5347914
15/12/2003,67.87,68.96,67.65,68.58,4521768
12/12/2003,68.03,68.79,67.13,67.75,9056379
11/12/2003,67.87,68.34,66.63,68.01,9332706
10/12/2003,66.79,68.17,66.48,67.71,11188560
09/12/2003,64.85,67.07,64.78,66.81,11059977
08/12/2003,63.53,65.07,62.92,64.44,8692448
05/12/2003,63.53,65.43,63.4,63.77,12213146
04/12/2003,63.53,63.85,62.53,63.33,4239348
03/12/2003,63.38,64.38,63.31,63.86,8073329
02/12/2003,64.22,64.31,62.37,63.25,11640378
01/12/2003,62.68,64.14,61.83,63.58,7693025
28/11/2003,60.05,62.37,59.98,62.13,7008656
27/11/2003,59.04,60.24,59.04,59.87,9468516
25/11/2003,58.57,59.57,58.11,59.19,7858220
24/11/2003,56.87,58.51,56.56,57.93,7742984
21/11/2003,56.05,57.03,55.41,56.44,9248457
20/11/2003,57.49,58.71,55.94,56.43,11458614
19/11/2003,60.13,60.13,56.12,57.25,15274908
18/11/2003,62.13,62.28,59.66,60.12,7514096
17/11/2003,61.37,62.28,60.53,61.59,4905114
14/11/2003,63.38,64,60.13,60.66,10165260
13/11/2003,64.66,65.09,62.91,63.73,5843157
12/11/2003,63.09,65.24,62.76,64.87,8679362
11/11/2003,63.53,64.15,62.95,63.65,6477314
10/11/2003,64,64,62.45,63.19,2821337
07/11/2003,65.09,65.83,63.95,64.13,4790994
06/11/2003,65.85,65.99,64.47,64.99,5622396
05/11/2003,65.54,66.45,64.77,65.32,10905915
04/11/2003,65.43,65.87,63.72,65.57,11847036
03/11/2003,63.44,65.32,63.44,65.09,10469919
31/10/2003,61.65,63.29,61.44,63,8891636
30/10/2003,60.75,61.65,60.43,61.11,5418960
29/10/2003,61.99,62.14,59.98,60.56,9168303
28/10/2003,60.11,62.14,59.01,61.07,9288930
27/10/2003,61.37,62.36,59.81,60.26,10509069
24/10/2003,61.23,61.74,58.42,60.61,13834937
23/10/2003,61.99,63.37,60.95,61.47,11344899
22/10/2003,61.99,62.91,61.55,62.23,11671257
21/10/2003,62.91,63.67,61.43,62.62,15947433
20/10/2003,62.45,64.73,61.37,63.87,16687287
17/10/2003,59.95,62.58,58.13,62.09,16706934
16/10/2003,59.19,60.73,59.09,59.77,8751236
15/10/2003,58.81,59.97,57.99,59.47,10589853
14/10/2003,58.89,60.28,58.42,59.17,10824762
13/10/2003,58.81,61.67,57.82,59.37,11182998
10/10/2003,56.1,59.19,55.79,58.69,15052365
09/10/2003,54.55,56.1,54.02,55.84,13519397
08/10/2003,55.29,55.48,53.39,54.21,11632062
07/10/2003,54.85,55.78,52.07,54.89,12569483
06/10/2003,52.69,54.24,51.81,54,13769237
03/10/2003,50.21,52.98,49.52,52.54,13354562
01/10/2003,49.59,50.35,49.28,49.66,6917243
30/09/2003,49.8,50.33,48.89,50.07,8926961
29/09/2003,48.66,49.86,48.66,49.59,7528586
26/09/2003,47.57,48.69,47.34,48.53,9977412
25/09/2003,47.69,47.92,46.8,47.53,5712927
24/09/2003,46.33,48.11,45.77,47.8,13787003
23/09/2003,45.56,46.33,44.96,45.96,5524890
22/09/2003,45.56,46.33,44.64,45.63,6728783
19/09/2003,46.33,46.33,43.89,45.29,8138147
18/09/2003,46.49,46.49,44.32,44.59,8160314
17/09/2003,47.57,47.96,45.91,46.37,8408039
16/09/2003,44.94,47.61,44.19,47.4,14727044
15/09/2003,42.61,47.17,42.61,45.51,7745090
12/09/2003,47.49,48.07,46.41,46.62,13941425
11/09/2003,47.85,48.3,46.77,47.1,12982682
10/09/2003,46.33,47.81,46.33,47.63,21040944
09/09/2003,46.33,46.95,44.95,46.44,13766618
08/09/2003,45.84,46.33,45.13,45.83,8359610
05/09/2003,45.71,45.71,44.4,44.86,13158227
04/09/2003,45.56,46.17,43.85,44.24,21095196
03/09/2003,47.11,47.11,45.27,45.91,12451394
02/09/2003,47.11,48.02,46.52,46.91,10777341
01/09/2003,45.41,47.27,44.95,47.13,20860352
29/08/2003,44.47,45.71,44.17,44.93,11615070
28/08/2003,45.71,45.71,43.85,44.05,8535056
27/08/2003,44.63,45.67,44.33,45.35,10548813
26/08/2003,43.08,44.32,43,44.11,7566467
25/08/2003,45.31,45.95,42.17,43.08,17739333
22/08/2003,44.24,45.05,43.93,44.56,10811163
21/08/2003,43.69,44.26,43.39,43.73,8685086
20/08/2003,43.85,44.32,43.33,43.62,5719533
19/08/2003,44.01,44.85,43.01,43.54,12091241
18/08/2003,43.78,43.78,43.04,43.45,6235997
14/08/2003,42.88,43.76,42.61,43.08,10456347
13/08/2003,41.99,42.51,41.75,42.33,8353598
12/08/2003,42.77,42.92,41.57,41.79,7746062
11/08/2003,42.46,43.04,42.15,42.47,7869992
08/08/2003,43.65,43.81,42.97,43.41,10303671
07/08/2003,42.65,43.85,42.09,43.57,12381653
06/08/2003,42.93,43.16,41.73,42.25,15819138
05/08/2003,45.47,45.47,43.37,43.5,7932146
04/08/2003,44.41,45.29,43.85,44.94,8201390
01/08/2003,44.91,44.94,43.83,44.33,11969724
31/07/2003,44.23,45.55,44.09,45.27,15825870
30/07/2003,43.23,44.14,43.16,43.91,8572982
29/07/2003,41.69,43.15,41.69,43.03,6244151
28/07/2003,41.99,43.3,41.99,42.47,9432840
25/07/2003,41.38,42.07,41.16,41.83,5018838
24/07/2003,40.6,41.61,40.45,41.31,13338875
23/07/2003,41.45,41.45,40.1,40.73,7133459
22/07/2003,41.11,41.84,40.3,40.88,8617541
21/07/2003,42.46,42.77,41.7,41.89,4697574
18/07/2003,41.69,42.99,41.22,42.45,7421171
17/07/2003,42.31,42.61,41.53,42.03,4753923
16/07/2003,42.15,42.57,41.77,42.16,6051191
15/07/2003,42.03,42.46,41.19,42.09,4978671
14/07/2003,41.22,42.14,41.22,41.98,4609185
11/07/2003,41.22,42.35,41.11,41.37,6992105
10/07/2003,41.55,41.95,40.93,41.27,10570044
09/07/2003,40.6,41.99,40.01,41.85,22237539
08/07/2003,39.51,40.83,39.24,40.7,13549529
07/07/2003,39.67,39.92,38.93,39.49,5007120
04/07/2003,38.27,39.88,38.27,39.68,11147925
03/07/2003,38.96,39.49,38.15,38.65,8652443
02/07/2003,37.79,39.05,37.7,38.69,11826642
01/07/2003,37.83,38.27,37.37,37.65,4553025
30/06/2003,38.74,39.44,37.83,38.03,7359089
27/06/2003,36.73,38.74,36.5,38.53,18197801
26/06/2003,36.44,37.35,36.44,36.81,11390718
25/06/2003,35.83,37.35,35.83,37.09,17807976
24/06/2003,37.58,37.58,35.72,35.88,10562601
23/06/2003,37.19,37.97,35.87,36.04,6747872
20/06/2003,37.1,37.16,36.59,36.93,5395875
19/06/2003,36.88,37.63,36.57,37.1,13332161
18/06/2003,38.15,38.45,35.99,36.99,31540142
17/06/2003,37.81,38.07,36.97,37.13,27437052
16/06/2003,35.33,36.91,34.87,36.57,17050653
13/06/2003,35.07,36.26,35.07,35.49,9734745
12/06/2003,35.72,36.07,34.95,35.14,8688992
11/06/2003,34.71,35.95,34.71,35.63,8223467
10/06/2003,35.92,36.09,34.73,34.95,8593997
09/06/2003,34.05,35.84,33.79,35.66,12793223
06/06/2003,33.77,33.91,33.39,33.63,3495570
05/06/2003,34.44,35.01,33.33,33.54,6886148
04/06/2003,34.85,34.87,34.33,34.43,2136275
03/06/2003,34.88,35.18,34.27,34.43,2861378
02/06/2003,34.71,35.25,34.71,35.11,6485603
30/05/2003,33.93,34.65,33.93,34.45,8305088
29/05/2003,33.32,34.07,32.87,33.93,10449156
28/05/2003,33.29,33.37,32.08,33.2,7424042
27/05/2003,33.63,34.05,32.02,32.27,14211308
26/05/2003,32.54,33.67,32.45,33.53,9788718
23/05/2003,32.19,32.59,32.19,32.48,2747411
22/05/2003,37.21,37.21,31.77,32.23,3582150
21/05/2003,32.7,32.7,31.83,31.95,3725664
20/05/2003,32.7,32.97,32.11,32.39,6296549
19/05/2003,32.09,33.18,32.09,32.95,12793160
16/05/2003,31.77,32.54,31.77,32.23,6978281
15/05/2003,31.53,32.08,31.46,31.85,4897743
14/05/2003,31.31,31.67,31.31,31.54,1914974
13/05/2003,31.3,31.6,30.99,31.43,2598488
12/05/2003,31.15,31.42,31.03,31.32,3301062
09/05/2003,31.61,31.61,30.96,31,3927516
08/05/2003,31.75,31.75,31.23,31.49,2494853
07/05/2003,31.77,32.08,31.27,31.69,6795815
06/05/2003,31.15,32.15,31.15,32.06,13493360
05/05/2003,31.68,31.68,30.87,31.18,5498799
02/05/2003,30.99,31.61,30.57,31.51,10733115
30/04/2003,30.29,31.15,30.08,31.01,14205980
29/04/2003,29.67,30.25,29.67,30.11,5836875
28/04/2003,30.15,30.15,29.51,29.62,2011823
25/04/2003,29.24,29.58,29.19,29.53,4090938
24/04/2003,29.66,29.66,29.13,29.32,9628149
23/04/2003,29.13,29.75,28.99,29.59,6792089
22/04/2003,29.13,29.41,29.09,29.24,2322719
21/04/2003,29.41,29.46,29.07,29.15,1952198
17/04/2003,28.99,29.35,28.67,29.1,2291552
16/04/2003,29.29,29.29,28.9,29.02,1065374
15/04/2003,29.29,30.17,28.73,29.01,1240352
11/04/2003,29.26,29.42,28.67,28.85,3214383
10/04/2003,29.29,29.5,28.89,28.95,3062157
09/04/2003,29.71,29.91,29.17,29.24,3485661
08/04/2003,29.39,30.12,29.07,29.7,9866892
07/04/2003,29.13,29.37,29.05,29.24,4615890
04/04/2003,28.96,28.96,28.67,28.9,2145212
03/04/2003,28.84,29.05,28.69,28.76,4326747
02/04/2003,28.75,28.9,28.61,28.76,989738
01/04/2003,28.65,28.91,28.23,28.65,2419964
31/03/2003,28.79,28.82,28.52,28.6,1324664
28/03/2003,28.51,28.82,28.41,28.72,2448701
27/03/2003,29.01,29.05,28.39,28.5,8071124
26/03/2003,29.05,29.17,28.91,28.95,2614373
25/03/2003,28.71,29.08,28.71,28.98,3646878
24/03/2003,29.52,29.53,28.91,28.99,2103794
21/03/2003,29.37,29.66,29.31,29.46,2251610
20/03/2003,29.27,29.66,29,29.41,4046145
19/03/2003,29.13,29.41,28.96,29.05,2573936
17/03/2003,28.98,29.61,28.98,29.11,3579324
13/03/2003,29.1,29.13,28.75,28.85,1679435
12/03/2003,29.43,29.48,28.94,28.99,3572799
11/03/2003,28.78,29.29,28.53,29.2,2802500
