Date,RELINFRA-EQ O,RELINFRA-EQ H,RELINFRA-EQ L,RELINFRA-EQ C,RELINFRA-EQ V
03/06/2010,1100,1111.15,1091,1100.85,1621416
02/06/2010,1042.9,1090,1042.9,1085.1,1672999
01/06/2010,1064,1098.45,1034,1044.3,2078581
31/05/2010,1063,1072,1045.2,1067.35,827633
28/05/2010,1068,1073,1038.1,1057.2,1220309
27/05/2010,1045,1065,1023.4,1054.6,1303635
26/05/2010,1042,1053.85,1020.1,1044.75,1192427
25/05/2010,1038,1043.4,1005.95,1030.3,2053591
24/05/2010,1009,1106.45,1005,1048.4,4458478
21/05/2010,965.5,997,955.5,989.1,1397528
20/05/2010,967,999.9,960,982.95,1661999
19/05/2010,984,1010,954,962.5,2095165
18/05/2010,1000,1017,995,999.45,1287858
17/05/2010,1015,1015,965,997.6,1903861
14/05/2010,1015,1040.75,1013,1025.9,1501979
13/05/2010,1008,1035,1008,1027.55,1198775
12/05/2010,1015,1027.9,991.8,997.55,2073182
11/05/2010,1065,1069,1007.1,1011,1482625
10/05/2010,986,1084.5,981.25,1064.65,2817210
07/05/2010,1048,1076.9,972.35,978.45,3354945
06/05/2010,1060,1066.6,1035,1056.4,941772
05/05/2010,1078,1078,1040.1,1055.25,848711
04/05/2010,1113.5,1113.5,1080,1084.25,963882
03/05/2010,1134.55,1134.55,1096.6,1101.55,781161
30/04/2010,1128,1158.4,1126,1137.4,809131
29/04/2010,1109.3,1130,1109.3,1125.5,772044
28/04/2010,1120.5,1130,1106.5,1114.45,964665
27/04/2010,1115,1144.9,1110,1136.25,1080999
26/04/2010,1131.9,1133.5,1110.95,1115.8,434660
23/04/2010,1129.9,1136.8,1113.3,1123.25,737827
22/04/2010,1139.2,1155,1116.7,1127.2,1451359
21/04/2010,1129,1141,1123.35,1138.95,1055590
20/04/2010,1094,1124.95,1090,1116.45,909342
19/04/2010,1100,1110.8,1083.95,1088.75,1038043
16/04/2010,1120,1129.9,1103.2,1116.55,1193408
15/04/2010,1125,1147.8,1114.65,1122.45,1646950
13/04/2010,1107,1124.95,1094.3,1118.9,1221971
12/04/2010,1109.8,1118.5,1084.5,1104.2,1040824
09/04/2010,1099,1114,1096.5,1101.55,702441
08/04/2010,1103,1125,1085.65,1096.15,2107377
07/04/2010,1089.9,1119.4,1083.75,1108.5,1945570
06/04/2010,1071.15,1098,1063.2,1087.8,1653853
05/04/2010,1025,1072.4,1025,1066.55,1855297
01/04/2010,1008.7,1027.4,1001,1015.1,1720961
31/03/2010,995,1013.65,995,999.05,965572
30/03/2010,1008,1012,990,992.45,767084
29/03/2010,1013,1015,997.1,1003.6,1164124
26/03/2010,1032,1032,1002,1006.05,1779117
25/03/2010,1028.5,1121.5,1018.95,1023.2,1539111
23/03/2010,1020,1028,1012,1023.55,1122196
22/03/2010,1010,1028,950.15,1015.35,925497
19/03/2010,1020,1029.75,1010.1,1024.7,989593
18/03/2010,1001.5,1020.7,994.5,1016.4,1046985
17/03/2010,994.4,1016,994.4,1000.35,1393494
16/03/2010,980,994.6,971.5,991.05,1329089
15/03/2010,995,995,968,975.45,1260729
12/03/2010,1004.9,1006.5,991.15,999.55,1181201
11/03/2010,1006.3,1007.9,989.65,1001.45,1114042
10/03/2010,1006,1019.7,996.3,1002.45,1862692
09/03/2010,1022,1024.65,997.8,1000.8,1137309
08/03/2010,1045.45,1049.4,1008.8,1018.8,1115232
05/03/2010,1034.5,1041.85,1025.5,1037.1,938489
04/03/2010,1007,1030,1005.55,1025,1135753
03/03/2010,999,1019,995.05,1005.85,1022233
02/03/2010,1016,1026,976.5,994.75,1451695
26/02/2010,953,1016,950.1,1003.45,2804251
25/02/2010,970.1,972.7,951.5,958.6,1505423
24/02/2010,965,988,961,963.75,917399
23/02/2010,985,994.9,970.25,975.65,1469002
22/02/2010,1022,1026.4,985,987.65,1309958
19/02/2010,1030.2,1030.2,1000,1003.2,1161054
18/02/2010,1056.7,1056.7,1021.2,1027.25,680473
17/02/2010,1060,1069,1041.1,1050.95,623077
16/02/2010,1050,1057.4,1038.35,1049.75,535813
15/02/2010,1065.1,1070.95,1037.55,1044.8,615039
11/02/2010,1060.05,1077.6,1055.8,1063.5,681194
10/02/2010,1073,1081,1046.2,1054.25,1344615
09/02/2010,1041,1074.1,1023.3,1058.9,1030109
08/02/2010,1040,1046.4,1003.1,1041.15,967745
05/02/2010,1020,1047.95,1008.35,1034.5,1321133
04/02/2010,1040.1,1048.9,1026,1037.1,988691
03/02/2010,1035,1059.25,1032.05,1040.4,985304
02/02/2010,1053.75,1054.4,1023,1029.25,901864
01/02/2010,1029,1060,1017.3,1043,992922
29/01/2010,1029.55,1049.7,991.3,1034.2,1491610
28/01/2010,1045.15,1048.7,1029.1,1035.2,1085087
27/01/2010,1054.7,1061.25,1023,1032.6,1530056
25/01/2010,1053,1068.8,1045,1061.6,619343
22/01/2010,1060,1075,1044,1058.85,1089693
21/01/2010,1110,1116,1067.8,1074.1,1101724
20/01/2010,1139,1141.35,1104.1,1109.9,1051072
19/01/2010,1131,1153.05,1120.4,1123.2,1985973
18/01/2010,1123,1142.8,1120.05,1128.75,845596
15/01/2010,1138.7,1140.9,1122.1,1126.05,753041
14/01/2010,1148.55,1148.9,1120.1,1125.1,1110021
13/01/2010,1127,1148,1115.45,1139.7,1357355
12/01/2010,1164.1,1167.55,1125,1133.35,1483132
11/01/2010,1180.9,1180.9,1158.9,1161.6,1069958
08/01/2010,1197,1197,1153.55,1164.05,1184570
07/01/2010,1168,1181.65,1158.35,1165.8,951911
06/01/2010,1194.9,1196.8,1159.55,1163.75,1790902
05/01/2010,1180.4,1198,1173.15,1192.3,1728903
04/01/2010,1152,1176.6,1133.2,1171.35,1322373
31/12/2009,1125,1163.2,1117.85,1146.75,1276482
30/12/2009,1135,1157,1130.35,1150.35,1726534
29/12/2009,1108,1143.7,1102.2,1131.75,1851093
24/12/2009,1075,1109.9,1070.35,1102.65,2101579
23/12/2009,1041,1075.5,1036,1069.75,1224756
22/12/2009,1035,1046,1031.35,1035.7,654809
21/12/2009,1030.1,1036.5,1021,1026.9,919554
18/12/2009,1028,1040,1021.65,1029,1024506
17/12/2009,1030,1043.95,988,1033.45,1353297
16/12/2009,1045,1051.8,1023.95,1039.95,1173025
15/12/2009,1060,1071,1032.35,1041.55,1121749
14/12/2009,1070,1084.4,1052.25,1057.7,1286253
11/12/2009,1072.1,1078.5,1053.1,1067.4,1381674
10/12/2009,1057,1076.55,1051,1062.5,1170336
09/12/2009,1065,1068.8,1050.15,1054.45,1406703
08/12/2009,1040,1076,1031.35,1074.1,1160847
07/12/2009,1065,1073.65,1045.2,1051.05,1428921
04/12/2009,1049,1089,1044.2,1065.65,2006677
03/12/2009,1066.75,1082,1047.15,1056.6,1854140
02/12/2009,1090,1090,1055.1,1060.6,1296074
01/12/2009,1055.9,1092.4,1051.15,1080.6,2270244
30/11/2009,1057,1069.9,1041.4,1047.45,1460648
27/11/2009,1015.65,1048,990.15,1041.2,2242308
26/11/2009,1058,1067.7,1025.35,1033.7,2117733
25/11/2009,1065,1086.7,1051.15,1059.7,2894471
24/11/2009,1100,1100,1057.7,1070.65,2143800
23/11/2009,1089,1109,1075,1090.6,1881967
20/11/2009,1100,1109.5,1063,1098.45,2931838
19/11/2009,1154,1158.9,1096.55,1103.95,2026368
18/11/2009,1200,1200,1140,1145.8,2692548
17/11/2009,1166,1198,1146.1,1188.9,1868635
16/11/2009,1169,1176.75,1157,1166.1,1224810
13/11/2009,1140.1,1167.9,1122,1154.8,1640127
12/11/2009,1163,1173.6,1125,1141.7,1910196
11/11/2009,1101,1172.9,1101,1162.55,1897248
10/11/2009,1130,1183.4,1093,1100.85,3308496
