Date,TCS-EQ O,TCS-EQ H,TCS-EQ L,TCS-EQ C,TCS-EQ V
06/05/2011,551.41,567.9,551.28,565.66,2405348
05/05/2011,563.71,563.71,545.55,548.94,1885596
04/05/2011,564.21,564.21,549.02,559.8,2722934
03/05/2011,572.08,572.08,556.82,560.49,2120156
02/05/2011,576.02,579.71,567.41,570.34,1543070
29/04/2011,577.01,577.01,566.3,573.88,1866696
28/04/2011,581.02,582.67,568.93,570.43,2846194
27/04/2011,588.31,588.31,579,581.24,1774478
26/04/2011,590.79,591.78,581.12,585.38,3155246
25/04/2011,589.31,592.76,577.33,589.73,4191552
21/04/2011,610.98,613.34,576.44,586.9,17333968
20/04/2011,580.85,602.61,580.72,600,5338548
19/04/2011,563.52,575.73,561.25,573.41,3120224
18/04/2011,589.81,596.95,561.28,563.52,7765454
15/04/2011,599.11,600.59,580.95,586.56,7566770
13/04/2011,578.48,601.33,578.14,595.76,3757530
11/04/2011,581.02,588.33,578.63,580.16,2256232
08/04/2011,589.27,597.68,583.28,588.82,1983768
07/04/2011,600.64,600.64,588.4,590.4,2149016
06/04/2011,609.99,613.91,597.76,601.55,2422352
05/04/2011,598.2,612.43,592.64,610.41,2891014
04/04/2011,583.41,598.67,582.91,597.29,2311616
01/04/2011,583.41,590.18,577.28,581.02,1799624
31/03/2011,567.16,589.81,567.16,582.87,7394126
30/03/2011,565.19,573.07,563.66,567.14,2294770
29/03/2011,551.41,567.11,550.99,560.61,3159588
28/03/2011,553.3,554.7,545.5,551.36,2248642
25/03/2011,549.86,555.59,543.41,551.23,4146434
24/03/2011,527.28,539.37,526.79,538.31,3094834
23/03/2011,527.28,527.28,520.51,524.01,4352248
22/03/2011,529.3,531.71,523.34,526.54,2657774
21/03/2011,537.37,537.37,525.07,527.18,2619090
18/03/2011,538.36,545.99,529.79,533.07,2211348
17/03/2011,544.02,550.86,537.94,540.57,2056102
16/03/2011,537.62,553.1,537.2,548.87,2677874
15/03/2011,529.25,539.32,524.65,536.54,3411868
14/03/2011,527.28,542.54,521.08,540.35,3248618
11/03/2011,541.56,542.74,523.49,530.26,5012882
10/03/2011,552.39,552.39,541.56,545.77,1871324
09/03/2011,552.66,560.27,550.67,554.7,2424486
08/03/2011,544.09,555.74,544.09,550.27,3947902
07/03/2011,553.38,553.87,538.83,545.62,4184588
04/03/2011,572.75,572.75,557.56,559.06,2061198
03/03/2011,551.36,568.64,545.01,566.27,3452600
01/03/2011,547.96,557.31,540.38,553.62,3167804
28/02/2011,542.15,565.31,541.56,546.61,3229396
25/02/2011,544.17,549.93,535.77,546.51,3070474
24/02/2011,550.91,560.64,537.28,547.37,5378830
23/02/2011,555.42,563.69,552.93,554.14,1879344
22/02/2011,552.71,565.04,551.41,560.64,3305400
21/02/2011,536.64,565.19,520.98,560.56,5657800
18/02/2011,546.61,557.51,532.75,536.49,4076928
17/02/2011,544.02,548.67,537.82,546.09,1477760
16/02/2011,544.02,546.33,532.21,539.84,2464592
15/02/2011,550.91,550.91,530.01,540.43,3625426
14/02/2011,537.13,551.41,535.16,547.62,2462548
11/02/2011,533.73,543.63,519.85,536.44,2945056
10/02/2011,541.56,548.7,527.77,537.01,4551822
09/02/2011,552.64,556.13,533.53,540.72,6012732
08/02/2011,557.31,566.13,550.67,553.92,5288638
07/02/2011,577.75,577.75,554.61,556.9,2578382
04/02/2011,578.98,582.47,561.38,565.58,3457600
03/02/2011,583.26,588.67,576.34,582.77,1883412
02/02/2011,576.02,590.25,572.26,582.15,3937618
01/02/2011,573.56,573.56,557.81,566.25,4212708
31/01/2011,575.53,575.53,555.62,570.85,5940816
28/01/2011,588.33,592.56,573.68,581.61,3014578
27/01/2011,584.66,595.69,581.73,590.5,4714118
25/01/2011,598.08,600.29,580.95,585.15,2467094
24/01/2011,590.79,600.64,589.93,595.32,2016678
21/01/2011,595.72,600.64,592.76,596.53,2597404
20/01/2011,580.95,600.02,580.95,596.8,4545208
19/01/2011,592.49,595.22,583.41,587.35,2952040
18/01/2011,577.99,595.17,573.24,592.05,8481370
17/01/2011,552,564.48,551.41,559.97,3000212
14/01/2011,556.28,566.18,551.41,551.48,3151692
13/01/2011,555.81,569.11,549.54,553.5,5589198
12/01/2011,546.43,566.96,545.5,559.26,3160874
11/01/2011,552.88,559.06,535.55,540.82,3768730
10/01/2011,564.94,565.68,551.9,556.77,3952426
07/01/2011,578.98,584.32,560.34,562.56,2532724
06/01/2011,575.04,581.93,567.7,576.86,2846720
05/01/2011,563.84,574,562.11,570.58,3069674
04/01/2011,573.02,574.13,560.32,563.59,2502868
03/01/2011,574.55,579.44,568.42,570.14,1405042
31/12/2010,577.25,580.95,571.99,573.88,1532980
30/12/2010,567.41,578.39,567.41,576.12,3845552
29/12/2010,565.68,572.08,564.72,569.6,1042370
28/12/2010,561.84,566.62,561.28,564.38,1012876
27/12/2010,563.71,570.83,560.37,561.84,1664936
24/12/2010,558.3,565.58,554.24,561.79,1624640
23/12/2010,566.18,570.88,557.36,561.25,2850924
22/12/2010,574.55,575.53,560.14,566.05,3186836
21/12/2010,575.53,577.13,568.14,571.49,2810642
20/12/2010,558.69,579.47,548.87,574.4,4514046
16/12/2010,545.99,563.22,543.6,561.6,4515704
15/12/2010,534.22,545.69,532.45,543.36,2572034
14/12/2010,528.37,536.44,523.91,532.18,2615340
